Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
12/16/2014,AXISBANK,EQ,476.75,475,476.5,465.25,471.9,472,471.12,5702983,2.68679E+14,,,
12/17/2014,AXISBANK,EQ,472,468.35,480.5,464.2,474.6,474.85,474.27,5852857,2.77584E+14,,,
12/18/2014,AXISBANK,EQ,474.85,483,490,480,490,487.95,484.65,3782348,1.83313E+14,,,
12/19/2014,AXISBANK,EQ,487.95,496.9,496.9,488.3,489.5,490.25,491.91,3189647,1.56903E+14,,,
12/22/2014,AXISBANK,EQ,490.25,491.4,500.75,486.5,500.6,498.3,492.51,2813921,1.3859E+14,,,
12/23/2014,AXISBANK,EQ,498.3,501,506,492.55,493,493.8,500.19,3753789,1.8776E+14,,,
12/24/2014,AXISBANK,EQ,493.8,494,497.7,491.2,496,494.3,493.94,3181539,1.5715E+14,,,
12/26/2014,AXISBANK,EQ,494.3,495.75,500,488,493.9,494.45,494.99,2133879,1.05625E+14,,,
12/29/2014,AXISBANK,EQ,494.45,495,499.6,491.2,493.5,494.1,494.55,2230958,1.10332E+14,,,
12/30/2014,AXISBANK,EQ,494.1,495.05,499.95,490,499,498.8,495.75,1996949,9.89997E+13,,,
12/31/2014,AXISBANK,EQ,498.8,500.05,505,499,501.8,502.4,503.06,2356002,1.18522E+14,,,
1/1/2015,AXISBANK,EQ,502.4,502.65,504,499.05,503,503.05,501.48,1351985,6.7799E+13,,,
1/2/2015,AXISBANK,EQ,503.05,503.2,516.9,501.7,514.55,514.3,512.32,3852825,1.97389E+14,,,
1/5/2015,AXISBANK,EQ,514.3,516.9,520.4,515.1,516.5,517.55,517.76,2561430,1.32621E+14,,,
1/6/2015,AXISBANK,EQ,517.55,513.55,513.55,496.75,498.5,499.05,503.07,5284530,2.65849E+14,,,
1/7/2015,AXISBANK,EQ,499.05,498.8,505.35,494.5,501,498.65,499.69,4245189,2.12127E+14,,,
1/8/2015,AXISBANK,EQ,498.65,506,507,494.65,499.35,501.95,500.94,5637844,2.82424E+14,,,
1/9/2015,AXISBANK,EQ,501.95,504.9,505.9,487,493.95,494.95,496.11,5078463,2.51947E+14,,,
1/12/2015,AXISBANK,EQ,494.95,495,503.8,492.15,501.55,501.55,500.02,2290147,1.14511E+14,,,
1/13/2015,AXISBANK,EQ,501.55,504,511.7,500.3,503.8,504.5,506.84,4069260,2.06246E+14,,,
1/14/2015,AXISBANK,EQ,504.5,504.5,505.75,494.2,500,499.6,499.46,2973231,1.48501E+14,,,
1/15/2015,AXISBANK,EQ,499.6,523.45,523.95,511.1,512.95,514.05,516.26,6670800,3.44385E+14,,,
1/16/2015,AXISBANK,EQ,514.05,516.6,521.5,512.6,514.3,514.8,517.43,6920742,3.58101E+14,,,
1/19/2015,AXISBANK,EQ,514.8,519.45,531.8,516.85,529.7,528.95,526.79,6113156,3.22034E+14,,,
1/20/2015,AXISBANK,EQ,528.95,532.55,554.7,531.1,552.15,551.4,543.43,6934581,3.76845E+14,,,
1/21/2015,AXISBANK,EQ,551.4,553,556.8,545.55,546.4,547.25,550.41,4459351,2.45447E+14,,,
1/22/2015,AXISBANK,EQ,547.25,549.7,567.15,547.8,567,564.75,558.53,5546866,3.09811E+14,,,
1/23/2015,AXISBANK,EQ,564.75,571,577.4,560.3,566,565.15,567.41,4975114,2.82294E+14,,,
1/27/2015,AXISBANK,EQ,565.15,570.9,597.8,567,593.25,592.1,582.53,5376830,3.13214E+14,,,
1/28/2015,AXISBANK,EQ,592.1,590,599.8,583.45,589.8,590.6,590.58,6370073,3.76205E+14,,,
1/29/2015,AXISBANK,EQ,590.6,588.95,602,582.1,599.75,599.5,593.21,5424486,3.21788E+14,,,
1/30/2015,AXISBANK,EQ,599.5,602.75,604.05,583.7,587.75,588.1,593.42,4497194,2.66873E+14,,,
2/2/2015,AXISBANK,EQ,588.1,586,621,584.4,620.9,617.3,605.94,6307718,3.8221E+14,,,
2/3/2015,AXISBANK,EQ,617.3,623,625.6,584.5,585.65,586.6,600.51,9290016,5.57871E+14,,,
2/4/2015,AXISBANK,EQ,586.6,591,592,553.25,560.5,558.6,563.49,10773056,6.07054E+14,,,
2/5/2015,AXISBANK,EQ,558.6,562.4,578.5,558.6,568,565.9,570.73,6865785,3.91851E+14,,,
2/6/2015,AXISBANK,EQ,565.9,568,571.5,545.75,564.35,563.15,559.83,7706020,4.3141E+14,,,
2/9/2015,AXISBANK,EQ,563.15,555,569.6,550,550.8,553.6,560.97,4334546,2.43153E+14,,,
2/10/2015,AXISBANK,EQ,553.6,546.9,569.8,540.5,556.3,554.1,556.96,9809275,5.4634E+14,,,
2/11/2015,AXISBANK,EQ,554.1,559.35,572.65,555.5,569.5,569.25,566.22,6200994,3.5111E+14,,,
2/12/2015,AXISBANK,EQ,569.25,573,581.5,564,581.5,578.75,571.47,5849894,3.34303E+14,,,
2/13/2015,AXISBANK,EQ,578.75,582.15,588.75,576.5,578.8,581.1,583.24,4633409,2.70239E+14,,,
2/16/2015,AXISBANK,EQ,581.1,583,584,566.1,570.5,570.3,574.58,4284303,2.46167E+14,,,
2/18/2015,AXISBANK,EQ,570.3,572,574,564,570.4,569.5,569.71,4695905,2.67532E+14,,,
2/19/2015,AXISBANK,EQ,569.5,574,575.6,553.25,566.2,565.25,562.55,5349212,3.00918E+14,,,
2/20/2015,AXISBANK,EQ,565.25,566.45,570.8,554,560.75,561.5,563.25,6025707,3.39398E+14,,,
2/23/2015,AXISBANK,EQ,561.5,563.5,567,546.05,548.25,549.05,555.71,6089272,3.3839E+14,,,
2/24/2015,AXISBANK,EQ,549.05,549.9,555.7,542,551.5,551.8,549.39,6155111,3.38158E+14,,,
2/25/2015,AXISBANK,EQ,551.8,554.2,558.6,550.1,551,553,554.58,4185156,2.32101E+14,,,
2/26/2015,AXISBANK,EQ,553,552.65,557.65,543.8,553,552.3,550.21,5579001,3.0696E+14,,,
2/27/2015,AXISBANK,EQ,552.3,555.6,570.35,550.35,569.05,567.15,560.85,5791546,3.24821E+14,,,
2/28/2015,AXISBANK,EQ,567.15,574,618.9,562.8,618.1,612.6,592.58,16352608,9.69019E+14,,,
3/2/2015,AXISBANK,EQ,612.6,630,650,628.7,650,647.55,638.27,13205219,8.42846E+14,,,
3/3/2015,AXISBANK,EQ,647.55,649,649,628.55,632.6,631.4,633.89,6817671,4.32167E+14,,,
3/4/2015,AXISBANK,EQ,631.4,650.9,654.9,608.15,610,612.75,630.18,10097232,6.36308E+14,,,
3/5/2015,AXISBANK,EQ,612.75,613,622,603.5,616.8,616.8,613.52,6914112,4.24196E+14,,,
3/9/2015,AXISBANK,EQ,616.8,610,610,589.15,590,591.6,596.97,6043383,3.60771E+14,,,
3/10/2015,AXISBANK,EQ,591.6,591.9,594.8,580,587,585.45,587.77,5791801,3.40427E+14,,,
3/11/2015,AXISBANK,EQ,585.45,585.25,592.7,580,583.55,583.85,585.97,5816344,3.40823E+14,,,
3/12/2015,AXISBANK,EQ,583.85,587.5,593.5,582.7,583.6,584.1,587.15,4512080,2.64926E+14,,,
3/13/2015,AXISBANK,EQ,584.1,589.5,590.95,564.1,571.5,570,572.94,6749149,3.86688E+14,,,
3/16/2015,AXISBANK,EQ,570,569.5,573.8,559.1,570.9,568.6,567.76,6445254,3.65938E+14,,,
3/17/2015,AXISBANK,EQ,568.6,574.9,585.8,567.05,582.95,580.1,575.09,5627580,3.23636E+14,,,
3/18/2015,AXISBANK,EQ,580.1,584.25,585.8,575.75,579,581.25,580.79,5847672,3.39626E+14,,,
3/19/2015,AXISBANK,EQ,581.25,588,595.55,558.5,559.7,563.55,579.44,7705218,4.46473E+14,,,
3/20/2015,AXISBANK,EQ,563.55,563,564,551.7,560.1,556.25,557.72,8160665,4.55137E+14,,,
3/23/2015,AXISBANK,EQ,556.25,559.9,562,552.65,552.8,555.2,557.57,4191424,2.33701E+14,,,
3/24/2015,AXISBANK,EQ,555.2,553.95,566,551.25,557.15,558.05,557.61,6309451,3.5182E+14,,,
3/25/2015,AXISBANK,EQ,558.05,559.85,567.15,553.9,561.55,562.2,561.36,5578540,3.13158E+14,,,
3/26/2015,AXISBANK,EQ,562.2,560,561.45,537.5,545.5,544.3,550.58,9233047,5.08356E+14,,,
3/27/2015,AXISBANK,EQ,544.3,548,551.25,526.1,546.95,546.4,539.98,10655577,5.75376E+14,,,
3/30/2015,AXISBANK,EQ,546.4,552.5,565.45,549.35,565.45,563.55,555.94,6631597,3.68677E+14,,,
3/31/2015,AXISBANK,EQ,563.55,567.9,573.5,557.25,558,560.2,565.06,5970862,3.37387E+14,,,
4/1/2015,AXISBANK,EQ,560.2,557.7,572,555.25,569.8,569.65,564.6,3753262,2.11909E+14,,,
4/6/2015,AXISBANK,EQ,569.65,571.95,571.95,562.1,568,569.05,568.38,4305263,2.44702E+14,,,
4/7/2015,AXISBANK,EQ,569.05,571,573,555,559.05,557.85,561.78,6754389,3.7945E+14,,,
4/8/2015,AXISBANK,EQ,557.85,561.8,564,551.1,556,555.9,556,5750765,3.19744E+14,,,
4/9/2015,AXISBANK,EQ,555.9,560,577,555.1,571.6,572.15,568.14,9653162,5.48435E+14,,,
4/10/2015,AXISBANK,EQ,572.15,573.4,574.8,565.4,566.5,568.05,570.13,4938698,2.8157E+14,,,
4/13/2015,AXISBANK,EQ,568.05,570,571.65,562,565.35,566,567.41,4596222,2.60795E+14,,,
4/15/2015,AXISBANK,EQ,566,566.9,573.5,541.35,549.7,550.2,563.33,8869483,4.99642E+14,,,
4/16/2015,AXISBANK,EQ,550.2,552,556.4,543.05,549.7,550.8,549.96,7288785,4.00854E+14,,,
4/17/2015,AXISBANK,EQ,550.8,550,550.35,531.8,534.3,533.7,540.34,6618167,3.57609E+14,,,
4/20/2015,AXISBANK,EQ,533.7,534.1,538.25,507,521.2,518.25,525.97,7836613,4.12182E+14,,,
4/21/2015,AXISBANK,EQ,518.25,518.25,532.7,516.55,523.2,523.2,526.4,7204472,3.79243E+14,,,
4/22/2015,AXISBANK,EQ,523.2,526.95,545,520.3,541.95,540.1,531,6947536,3.68914E+14,,,
4/23/2015,AXISBANK,EQ,540.1,543.25,548.7,535.55,537.1,538.2,541.43,5464184,2.95848E+14,,,
4/24/2015,AXISBANK,EQ,538.2,538,538.25,519.9,524.15,527.25,526.1,6533254,3.43713E+14,,,
4/27/2015,AXISBANK,EQ,527.25,529.4,540.75,522.35,524,524.2,529.73,7839080,4.15257E+14,,,
4/28/2015,AXISBANK,EQ,524.2,523.9,539.45,519.1,533.15,535,532.77,6322607,3.36847E+14,,,
4/29/2015,AXISBANK,EQ,535,535.9,559.9,535.25,558.55,551.95,548.7,9301407,5.1037E+14,,,
4/30/2015,AXISBANK,EQ,551.95,563.3,582.4,559,570,567.8,571.5,15658642,8.94887E+14,,,
5/4/2015,AXISBANK,EQ,567.8,571.4,576,562.8,568,568.35,568.99,4309985,2.45233E+14,,,
5/5/2015,AXISBANK,EQ,568.35,569,574.25,562.5,564.6,565.85,567.85,5385676,3.05827E+14,,,
5/6/2015,AXISBANK,EQ,565.85,564.05,565.9,541.2,543,543.3,548.71,7698992,4.22454E+14,,,
5/7/2015,AXISBANK,EQ,543.3,539.65,544.8,523.3,526.1,527.35,534.35,5848608,3.12523E+14,,,
5/8/2015,AXISBANK,EQ,527.35,535.75,548,533.5,539.8,540.8,539.81,10010992,5.40405E+14,,,
5/11/2015,AXISBANK,EQ,540.8,545.5,552,543.1,550.4,551.1,549.41,6700085,3.6811E+14,,,
5/12/2015,AXISBANK,EQ,551.1,553,553.9,529.9,531.1,532.35,538.28,4943428,2.66095E+14,,,
5/13/2015,AXISBANK,EQ,532.35,538,564.2,535.2,558.85,558.5,551.22,7971625,4.39408E+14,,,
5/14/2015,AXISBANK,EQ,558.5,557.4,558.8,547.5,555.3,555.85,554.85,4929250,2.735E+14,,,
5/15/2015,AXISBANK,EQ,555.85,558.5,567.3,557,561.6,562.05,563.66,5825462,3.28356E+14,,,
5/18/2015,AXISBANK,EQ,562.05,563.3,569.85,558.65,568,567.5,564.16,3944770,2.2255E+14,,,
5/19/2015,AXISBANK,EQ,567.5,566,570.9,558.6,560.45,561.45,565.63,6047850,3.42083E+14,,,
5/20/2015,AXISBANK,EQ,561.45,562.75,566.85,556.5,558.3,558.25,561.5,4763209,2.67452E+14,,,
5/21/2015,AXISBANK,EQ,558.25,560,572,560,569.55,570.45,566.83,6157883,3.49047E+14,,,
5/22/2015,AXISBANK,EQ,570.45,571.3,576.65,563.75,567,568.65,573.14,4265332,2.44465E+14,,,
5/25/2015,AXISBANK,EQ,568.65,568.1,569.75,560.2,561.95,562.1,565.32,3426379,1.93702E+14,,,
5/26/2015,AXISBANK,EQ,562.1,563,566.8,558.2,566,564.25,563.33,2475418,1.39449E+14,,,
5/27/2015,AXISBANK,EQ,564.25,562,579.5,561.25,577.1,577.8,574.18,4120709,2.36603E+14,,,
5/28/2015,AXISBANK,EQ,577.8,578.95,585.8,570.4,576.4,574.65,576.83,8272414,4.77175E+14,,,
5/29/2015,AXISBANK,EQ,574.65,575.5,587.3,574.7,585.3,585.4,581.8,3421723,1.99075E+14,,,
6/1/2015,AXISBANK,EQ,585.4,586.9,588.9,577.1,578.6,578.45,582,3142413,1.82888E+14,,,
6/2/2015,AXISBANK,EQ,578.45,582,582.4,548.4,552.75,553.1,565.24,6978299,3.94443E+14,,,
6/3/2015,AXISBANK,EQ,553.1,553.25,554,538.55,552.1,550.9,545.61,5114150,2.79032E+14,,,
6/4/2015,AXISBANK,EQ,550.9,560,560,546,556.25,556.4,554.98,7432416,4.12482E+14,,,
6/5/2015,AXISBANK,EQ,556.4,556,557.25,546.05,546.6,548.4,552.15,7028734,3.8809E+14,,,
6/8/2015,AXISBANK,EQ,548.4,547,557.5,544,552.75,553.6,552.19,6286247,3.4712E+14,,,
6/9/2015,AXISBANK,EQ,553.6,552.05,564,550.45,557.1,558.7,559.08,5252618,2.93663E+14,,,
6/10/2015,AXISBANK,EQ,558.7,558.9,567.7,558.85,564.5,564.5,563.93,7919473,4.46601E+14,,,
6/11/2015,AXISBANK,EQ,564.5,567.9,570.2,545.05,546,546.75,556.63,7608358,4.23501E+14,,,
6/12/2015,AXISBANK,EQ,546.75,547,552.5,540.8,551.9,551.45,547.37,5518696,3.02076E+14,,,
6/15/2015,AXISBANK,EQ,551.45,553.9,555,545.35,550,550.05,549.75,5896234,3.24146E+14,,,
6/16/2015,AXISBANK,EQ,550.05,550,553.95,540.05,553.9,551.15,546.82,6283177,3.43576E+14,,,
6/17/2015,AXISBANK,EQ,551.15,553.1,557.4,547.6,549.15,549.25,551.54,4522392,2.49427E+14,,,
6/18/2015,AXISBANK,EQ,549.25,551.7,554.8,547.4,551,550.05,551.22,5579425,3.07548E+14,,,
6/19/2015,AXISBANK,EQ,550.05,554,555.4,548.25,554.05,551.55,551.45,6783585,3.74084E+14,,,
6/22/2015,AXISBANK,EQ,551.55,556.55,575.9,556.55,572,572.15,569.17,7325101,4.16926E+14,,,
6/23/2015,AXISBANK,EQ,572.15,575.6,579.5,566.3,571,571.3,573.24,6608481,3.78825E+14,,,
6/24/2015,AXISBANK,EQ,571.3,572,577.4,567.2,569.25,571.5,573.34,5427984,3.11206E+14,,,
6/25/2015,AXISBANK,EQ,571.5,568.1,577.9,567.05,570,570.05,570.87,5953158,3.39846E+14,,,
6/26/2015,AXISBANK,EQ,570.05,568.1,569.7,560,565.8,565.5,565.08,4432487,2.5047E+14,,,
6/29/2015,AXISBANK,EQ,565.5,554,567.3,546,565.95,562.7,556.74,5390158,3.00091E+14,,,
6/30/2015,AXISBANK,EQ,562.7,561.05,566,553,558,558.95,557.95,5479844,3.05749E+14,,,
7/1/2015,AXISBANK,EQ,558.95,558.8,580.5,556.85,579.65,578.65,568.85,7663185,4.35921E+14,,,
7/2/2015,AXISBANK,EQ,578.65,580.1,586.65,576.1,583.5,584,581.85,9886455,5.75242E+14,,,
7/3/2015,AXISBANK,EQ,584,581.85,588.5,581,586.9,585.95,584.97,4422432,2.587E+14,,,
7/6/2015,AXISBANK,EQ,585.95,575.5,585.8,573.5,585.4,584.2,580.82,4973984,2.88897E+14,,,
7/7/2015,AXISBANK,EQ,584.2,585.3,590.75,581.35,586.7,586.2,586.89,4969526,2.91656E+14,,,
7/8/2015,AXISBANK,EQ,586.2,578,585,574.9,576.1,576.65,579.65,6414143,3.71795E+14,,,
7/9/2015,AXISBANK,EQ,576.65,575.85,577.4,566.4,572.65,571.7,572.13,3602432,2.06107E+14,,,
7/10/2015,AXISBANK,EQ,571.7,574.2,583,570.8,575.35,578.1,575.51,6853759,3.94439E+14,,,
7/13/2015,AXISBANK,EQ,578.1,578.1,583.45,570.15,582.3,581.95,578.96,5161182,2.9881E+14,,,
7/14/2015,AXISBANK,EQ,581.95,582.6,587.65,578.9,582.7,583.9,583.72,4566647,2.66564E+14,,,
7/15/2015,AXISBANK,EQ,583.9,584.55,589.45,581.5,584.55,584,586.11,3307716,1.93868E+14,,,
7/16/2015,AXISBANK,EQ,584,587.4,613.45,587,608.3,608.65,604.5,14142842,8.54934E+14,,,
7/17/2015,AXISBANK,EQ,608.65,604.5,609.9,598.5,601,602.1,604.5,5847889,3.53504E+14,,,
7/20/2015,AXISBANK,EQ,602.1,600,603.4,590.3,599.85,599.9,596.31,4688323,2.79567E+14,,,
7/21/2015,AXISBANK,EQ,599.9,596.6,601,582.75,584.8,584.65,592.53,4375934,2.59289E+14,,,
7/22/2015,AXISBANK,EQ,584.65,582.85,593.5,579,589.5,589.85,587.74,5900119,3.46772E+14,,,
7/23/2015,AXISBANK,EQ,589.85,590,598.55,581.4,582.8,583.75,588.9,5569255,3.27974E+14,,,
7/24/2015,AXISBANK,EQ,583.75,587.65,593.75,575.1,581.2,580.45,584.5,13673495,7.99213E+14,,,
7/27/2015,AXISBANK,EQ,580.45,577.5,579.45,553.75,555.95,555.8,563.16,9829067,5.53536E+14,,,
7/28/2015,AXISBANK,EQ,555.8,558.6,564,550.45,560.9,561.25,557.44,8129213,4.53157E+14,,,
7/29/2015,AXISBANK,EQ,561.25,563.3,568.15,562,565.75,567.2,565.91,4635380,2.62322E+14,,,
7/30/2015,AXISBANK,EQ,567.2,571.4,575.75,563.1,567.8,565.7,570.2,6484751,3.69761E+14,,,
7/31/2015,AXISBANK,EQ,565.7,567.7,579.3,567,574.9,573.5,573.89,6283549,3.60608E+14,,,
8/3/2015,AXISBANK,EQ,573.5,576,582.7,573.4,575,576.7,578.66,4355574,2.52039E+14,,,
8/4/2015,AXISBANK,EQ,576.7,578.9,584.45,571.65,580.3,580.1,577.96,5903968,3.41224E+14,,,
8/5/2015,AXISBANK,EQ,580.1,582,589.5,576.5,580.55,580.4,582.49,3419273,1.99168E+14,,,
8/6/2015,AXISBANK,EQ,580.4,580,586.5,578.95,584.45,584.75,583.2,3125993,1.82308E+14,,,
8/7/2015,AXISBANK,EQ,584.75,584.9,584.9,576,581.4,580.3,580.32,2298504,1.33388E+14,,,
8/10/2015,AXISBANK,EQ,580.3,582.75,584.7,570.75,571,575.9,580.96,2402572,1.39579E+14,,,
8/11/2015,AXISBANK,EQ,575.9,577.7,580.85,566.35,572.1,571.25,574.91,3168648,1.82168E+14,,,
8/12/2015,AXISBANK,EQ,571.25,569.4,569.8,556,559.25,557.85,562.3,4787034,2.69174E+14,,,
8/13/2015,AXISBANK,EQ,557.85,563.5,571.45,560,570.7,567.55,566.34,5982710,3.38823E+14,,,
8/14/2015,AXISBANK,EQ,567.55,565.15,574.25,554.85,571.75,570,564.15,7528941,4.24748E+14,,,
8/17/2015,AXISBANK,EQ,570,569.75,571.75,560.05,561,561.4,563.16,4466163,2.51517E+14,,,
8/18/2015,AXISBANK,EQ,561.4,567,567.25,555.5,562.35,561.35,561.32,2952439,1.65727E+14,,,
8/19/2015,AXISBANK,EQ,561.35,560.9,561.75,552.8,556,554,556.64,4135059,2.30175E+14,,,
8/20/2015,AXISBANK,EQ,554,550,553,529.5,535.4,533.4,539.76,8909772,4.8091E+14,,,
8/21/2015,AXISBANK,EQ,533.4,527,528.9,514.3,524.25,525.3,523.05,10454764,5.46836E+14,,,
8/24/2015,AXISBANK,EQ,525.3,506.7,506.7,475.1,478.9,482.05,492,17627734,8.67279E+14,,,
8/25/2015,AXISBANK,EQ,482.05,489,506.25,483.5,505.8,502.95,494.09,14248966,7.04027E+14,,,
8/26/2015,AXISBANK,EQ,502.95,499.5,501.9,488.65,496,495.6,496.45,6910566,3.43073E+14,,,
8/27/2015,AXISBANK,EQ,495.6,505.7,512,496.45,510.95,509.25,505.06,11302689,5.70852E+14,,,
8/28/2015,AXISBANK,EQ,509.25,516,528.9,502.25,509.6,508.15,517.74,10015309,5.18528E+14,,,
8/31/2015,AXISBANK,EQ,508.15,506.7,517.9,502,507.9,507.75,510.56,6111825,3.12046E+14,,,
9/1/2015,AXISBANK,EQ,507.75,500,501,477.15,481,480.1,487.36,8843551,4.30995E+14,,,
9/2/2015,AXISBANK,EQ,480.1,483.05,488,464.6,468.8,466.6,471.42,11537443,5.43894E+14,,,
9/3/2015,AXISBANK,EQ,466.6,471,489.5,468.75,485.95,486.9,480.11,8651466,4.15369E+14,,,
9/4/2015,AXISBANK,EQ,486.9,483.1,483.4,462.5,468.4,468,468.62,8969600,4.20335E+14,,,
9/7/2015,AXISBANK,EQ,468,469.65,472.2,446.75,451.5,449.85,459.29,9743637,4.47514E+14,,,
9/8/2015,AXISBANK,EQ,449.85,452.25,475.6,450,474.5,473.9,463.54,12602488,5.84181E+14,,,
9/9/2015,AXISBANK,EQ,473.9,484.2,495,475.1,485.2,486.25,485.85,11672474,5.67106E+14,,,
9/10/2015,AXISBANK,EQ,486.25,477.8,487,472.1,486.1,482.6,479.66,8384392,4.02168E+14,,,
9/11/2015,AXISBANK,EQ,482.6,488,493.7,474.6,480.8,481.25,484.27,7212180,3.49262E+14,,,
9/14/2015,AXISBANK,EQ,481.25,480,498,479.25,495.95,496.2,491.47,5537347,2.72142E+14,,,
9/15/2015,AXISBANK,EQ,496.2,497.1,498.5,480.85,481.9,482.75,488.35,9567400,4.67228E+14,,,
9/16/2015,AXISBANK,EQ,482.75,487.45,497,486,494.55,494.25,492.26,7293528,3.59034E+14,,,
9/18/2015,AXISBANK,EQ,494.25,500,520.4,500,519.6,517.45,515.78,18814281,9.70409E+14,,,
9/21/2015,AXISBANK,EQ,517.45,510.55,530,508.75,529.8,528,521.63,7516002,3.92055E+14,,,
9/22/2015,AXISBANK,EQ,528,531,534.7,505.2,506.5,509.7,520.85,7358434,3.83268E+14,,,
9/23/2015,AXISBANK,EQ,509.7,498.75,514.85,497.1,513.35,511.7,506.97,7602683,3.85433E+14,,,
9/24/2015,AXISBANK,EQ,511.7,510,518.2,506.2,513.8,513.95,512.54,6911468,3.54242E+14,,,
9/28/2015,AXISBANK,EQ,513.95,514.5,522,505,507.6,506.7,514.72,6526803,3.35948E+14,,,
9/29/2015,AXISBANK,EQ,506.7,499.9,513.5,485,503.65,504.5,502.62,19935063,1.00198E+15,,,
9/30/2015,AXISBANK,EQ,504.5,508.8,510,491.5,497.8,495.65,497.82,12199436,6.07307E+14,,,
10/1/2015,AXISBANK,EQ,495.65,500,503.45,490.9,495.3,496.25,496.64,8137042,4.04122E+14,,,
10/5/2015,AXISBANK,EQ,496.25,504.5,514.9,501.55,513.3,513.25,509.1,9558125,4.86605E+14,,,
10/6/2015,AXISBANK,EQ,513.25,517.35,518.55,505,506.65,506.4,511.53,8226452,4.20809E+14,,,
10/7/2015,AXISBANK,EQ,506.4,503.25,509.8,495,498.4,496.8,501.87,11251639,5.6469E+14,,,
10/8/2015,AXISBANK,EQ,496.8,500,500.45,484.2,492.15,491.5,490.37,9941551,4.875E+14,,,
10/9/2015,AXISBANK,EQ,491.5,495,499.25,486.75,489.6,490.45,493.32,10368020,5.11474E+14,,,
10/12/2015,AXISBANK,EQ,490.45,497.8,497.8,485.1,487.2,487.05,491.34,5566595,2.73508E+14,,,
10/13/2015,AXISBANK,EQ,487.05,487,492.1,485,490.65,490.9,489.43,7268043,3.55718E+14,,,
10/14/2015,AXISBANK,EQ,490.9,489.7,496.8,488.05,496,495.5,494.44,5645540,2.79139E+14,,,
10/15/2015,AXISBANK,EQ,495.5,497,502,495.55,499.7,498.7,499.45,5251039,2.62265E+14,,,
10/16/2015,AXISBANK,EQ,498.7,494.5,507.5,491.4,505,504.65,499.95,5875167,2.93732E+14,,,
10/19/2015,AXISBANK,EQ,504.65,502,508.8,501.15,507,506.65,505.79,4242869,2.146E+14,,,
10/20/2015,AXISBANK,EQ,506.65,504.6,513.3,504.6,509.5,509.4,509.67,5729459,2.92011E+14,,,
10/21/2015,AXISBANK,EQ,509.4,509.3,514.75,505,511.5,511.75,509.79,6245542,3.1839E+14,,,
10/23/2015,AXISBANK,EQ,511.75,515.25,527.5,515.25,527,525.65,520.84,11628906,6.05676E+14,,,
10/26/2015,AXISBANK,EQ,525.65,528.85,532.7,519.2,521.25,521.05,525.83,8015119,4.21461E+14,,,
10/27/2015,AXISBANK,EQ,521.05,517.25,528.5,515.65,517.6,521.8,522.29,13011580,6.7958E+14,,,
10/28/2015,AXISBANK,EQ,521.8,495.7,495.7,476.55,484.25,482.9,486.44,33157058,1.6129E+15,,,
