Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2/6/2017,AXISBANK,EQ,490.7,494.75,500.2,492,499,498.3,496.6,8575116,4.25837E+14,,,
2/7/2017,AXISBANK,EQ,498.3,498.4,499.7,490.6,491.45,493.4,495.04,5242366,2.59516E+14,,,
2/8/2017,AXISBANK,EQ,493.4,492.4,492.7,481.85,488.75,487.6,486.5,9694192,4.71622E+14,,,
2/9/2017,AXISBANK,EQ,487.6,491,494.55,482.95,486.55,485.25,488.05,7938519,3.87438E+14,,,
2/10/2017,AXISBANK,EQ,485.25,489.75,492.5,486.2,488.75,488.9,489.07,10345868,5.05988E+14,,,
2/13/2017,AXISBANK,EQ,488.9,492.7,493.85,486.75,490.95,490.3,490.37,6626404,3.24937E+14,,,
2/14/2017,AXISBANK,EQ,490.3,490.3,491.45,482.1,486.3,486.9,485.87,4089031,1.98674E+14,,,
2/15/2017,AXISBANK,EQ,486.9,488,493.45,483.8,489,488.2,488.31,6242589,3.0483E+14,,,
2/16/2017,AXISBANK,EQ,488.2,487.7,494.35,486.55,493.2,493.15,490.87,5218900,2.56178E+14,,,
2/17/2017,AXISBANK,EQ,493.15,501,504,487.4,488.95,489.1,495.54,12983330,6.43382E+14,,,
2/20/2017,AXISBANK,EQ,489.1,489.4,490.65,479.65,479.9,481.05,484.89,5840632,2.83206E+14,,,
2/21/2017,AXISBANK,EQ,481.05,481.9,509.05,481.2,506.75,504.35,493.14,16440027,8.10718E+14,,,
2/22/2017,AXISBANK,EQ,504.35,508.5,528.05,507.8,524.2,525.3,519.18,20167381,1.04706E+15,,,
2/23/2017,AXISBANK,EQ,525.3,525,530,518.05,524.55,528.15,525.35,10360480,5.44284E+14,,,
2/27/2017,AXISBANK,EQ,528.15,527.9,527.9,507.3,509.1,508.95,513.5,7372140,3.78557E+14,,,
2/28/2017,AXISBANK,EQ,508.95,509.4,512.5,504.6,506,506.65,507.87,5799421,2.94533E+14,,,
3/1/2017,AXISBANK,EQ,506.65,511,522,510.15,514,513.4,516.4,7624002,3.93704E+14,,,
3/2/2017,AXISBANK,EQ,513.4,515.1,519.8,503.7,507.5,506.3,512.26,7112655,3.6435E+14,,,
3/3/2017,AXISBANK,EQ,506.3,507.25,515,506.25,513.6,512.9,510.67,3965255,2.02492E+14,,,
3/6/2017,AXISBANK,EQ,512.9,514.7,520.8,512.3,518.55,518.65,517.28,6994407,3.6181E+14,,,
3/7/2017,AXISBANK,EQ,518.65,519,519.9,509.25,512,511.8,512.32,6043543,3.09621E+14,,,
3/8/2017,AXISBANK,EQ,511.8,504.6,512.8,500.25,512.05,510.15,506.51,8850848,4.483E+14,,,
3/9/2017,AXISBANK,EQ,510.15,509.6,519.55,506.5,516.15,516.4,515.55,8560015,4.41309E+14,,,
3/10/2017,AXISBANK,EQ,516.4,519.2,520,513,515.25,515.9,515.76,5494130,2.83364E+14,,,
3/14/2017,AXISBANK,EQ,515.9,524.9,525.65,509.55,511,510.9,518.2,7975713,4.13304E+14,,,
3/15/2017,AXISBANK,EQ,510.9,514.7,515.8,509.05,511.75,511.7,512.4,6248549,3.20176E+14,,,
3/16/2017,AXISBANK,EQ,511.7,513,516.8,511.3,513.05,513.65,513.91,5362177,2.75565E+14,,,
3/17/2017,AXISBANK,EQ,513.65,515.3,519,511.7,515.45,517.15,516.74,20296836,1.04882E+15,,,
3/20/2017,AXISBANK,EQ,517.15,518,518.25,501.3,502.5,502.85,506.33,4932998,2.49775E+14,,,
3/21/2017,AXISBANK,EQ,502.85,498.75,500,486.05,489,488.3,490.2,11017752,5.40095E+14,,,
3/22/2017,AXISBANK,EQ,488.3,485,502.4,484,485.5,485.45,492.74,12685275,6.25058E+14,,,
3/23/2017,AXISBANK,EQ,485.45,487.55,492,483,487.8,488.25,487.12,6942275,3.38176E+14,,,
3/24/2017,AXISBANK,EQ,488.25,491,495.7,484.85,489.3,489.35,491.31,5501203,2.70279E+14,,,
3/27/2017,AXISBANK,EQ,489.35,488.4,493.25,483.55,487,487.15,487.84,5384510,2.6268E+14,,,
3/28/2017,AXISBANK,EQ,487.15,492.3,505,490.05,504.25,502.8,498.88,11194711,5.5848E+14,,,
3/29/2017,AXISBANK,EQ,502.8,506,513,500.1,502.55,504.2,506.13,12677454,6.41644E+14,,,
3/30/2017,AXISBANK,EQ,504.2,498.95,504,495,498.35,499.25,499.39,8454772,4.2222E+14,,,
3/31/2017,AXISBANK,EQ,499.25,499.7,503.7,488.8,490.8,490.8,496.23,6985211,3.46631E+14,,,
4/3/2017,AXISBANK,EQ,490.8,495.7,503.7,491.35,501,500.6,498.75,5755303,2.87046E+14,,,
4/5/2017,AXISBANK,EQ,500.6,503.85,510.55,498.85,507,508.3,505.36,6595144,3.33293E+14,,,
4/6/2017,AXISBANK,EQ,508.3,507.7,517.65,505.15,508,508.7,510.97,9928098,5.07291E+14,,,
4/7/2017,AXISBANK,EQ,508.7,507,514.9,502.5,504.6,504.2,508.51,5019268,2.55236E+14,,,
4/10/2017,AXISBANK,EQ,504.2,504.65,513,503.35,510.2,510.75,509.81,5986936,3.05219E+14,,,
4/11/2017,AXISBANK,EQ,510.75,509.6,516.6,508.1,513.55,515.05,513.28,7406691,3.80173E+14,,,
4/12/2017,AXISBANK,EQ,515.05,515.3,520.4,503.25,506.6,506,511.95,6161411,3.15434E+14,,,
4/13/2017,AXISBANK,EQ,506,506.6,511.35,502.9,507.85,507.55,507.01,6216374,3.15175E+14,,,
4/17/2017,AXISBANK,EQ,507.55,505.55,509.05,501.25,501.75,502.35,504.68,4070932,2.05452E+14,,,
4/18/2017,AXISBANK,EQ,502.35,505,508.95,498,498.3,499.65,505.53,5450454,2.75536E+14,,,
4/19/2017,AXISBANK,EQ,499.65,498.25,501.45,488.25,498.3,499.5,495.11,7447021,3.6871E+14,,,
4/20/2017,AXISBANK,EQ,499.5,496.15,504.4,487,488.25,488,490.14,8153829,3.99649E+14,,,
4/21/2017,AXISBANK,EQ,488,492,497,483.3,486,486.25,489.99,10301245,5.04748E+14,,,
4/24/2017,AXISBANK,EQ,486.25,487.95,503.6,481,497.05,498.65,494.46,14182302,7.01262E+14,,,
4/25/2017,AXISBANK,EQ,498.65,501,520.15,495.1,518.1,516.4,506.97,13778124,6.98506E+14,,,
4/26/2017,AXISBANK,EQ,516.4,519.5,525,508.05,516.2,517.15,518.06,11516903,5.96645E+14,,,
4/27/2017,AXISBANK,EQ,517.15,524,524,503.25,508.25,506.6,508.99,22108735,1.12532E+15,,,
4/28/2017,AXISBANK,EQ,506.6,508.3,515.3,504.5,509,509.65,510.62,9287281,4.74224E+14,,,
5/2/2017,AXISBANK,EQ,509.65,509.5,513.1,501.6,506.8,505.55,506.13,7539462,3.81595E+14,,,
5/3/2017,AXISBANK,EQ,505.55,506.9,507.35,500,500.5,500.85,503.2,7220815,3.63349E+14,,,
5/4/2017,AXISBANK,EQ,500.85,504.95,521.8,502,518,518.85,516.2,15719994,8.11467E+14,,,
5/5/2017,AXISBANK,EQ,518.85,522,522.4,502.5,503.4,504.5,509.35,9440005,4.80822E+14,,,
5/8/2017,AXISBANK,EQ,504.5,509,513.7,503.3,510.5,511.2,509.51,6834456,3.48225E+14,,,
5/9/2017,AXISBANK,EQ,511.2,513,521.25,510.55,519.05,518.2,516.37,7872272,4.06504E+14,,,
5/10/2017,AXISBANK,EQ,518.2,519,527.55,515.7,525.6,526.35,523.26,8812464,4.61123E+14,,,
5/11/2017,AXISBANK,EQ,526.35,525.2,534.6,513.45,515.4,516.9,525.97,8962710,4.71414E+14,,,
5/12/2017,AXISBANK,EQ,516.9,516.7,516.85,499.2,503.9,503,507.04,9934430,5.0371E+14,,,
5/15/2017,AXISBANK,EQ,503,505,508.5,498.4,500.25,500.1,502.95,8806756,4.42938E+14,,,
5/16/2017,AXISBANK,EQ,500.1,502.1,504.5,493.5,502.05,501.5,499.85,8610492,4.30394E+14,,,
5/17/2017,AXISBANK,EQ,501.5,501.35,506.75,498.5,502,502.8,502.88,6443135,3.24015E+14,,,
5/18/2017,AXISBANK,EQ,502.8,498,499.1,490.25,492.85,492,494.96,9227022,4.56699E+14,,,
5/19/2017,AXISBANK,EQ,492,495.75,503.85,494.2,501.9,501.7,499.1,7611430,3.7989E+14,,,
5/22/2017,AXISBANK,EQ,501.7,504,507.45,499.5,502,502.3,503,4970982,2.50038E+14,,,
5/23/2017,AXISBANK,EQ,502.3,502.25,506.1,495.2,500.5,500.6,500.17,7549551,3.77603E+14,,,
5/24/2017,AXISBANK,EQ,500.6,503,505,495,499.65,499.3,498.39,7271148,3.6239E+14,,,
5/25/2017,AXISBANK,EQ,499.3,502,509.9,495.85,507.85,507.45,504.39,9157557,4.61902E+14,,,
5/26/2017,AXISBANK,EQ,507.45,508,513,505,510.5,511.45,508.86,5995136,3.05068E+14,,,
5/29/2017,AXISBANK,EQ,511.45,511.9,515,502.2,507.45,507.25,507.58,5441466,2.762E+14,,,
5/30/2017,AXISBANK,EQ,507.25,505,516.95,503.65,514,514.4,512.4,4725430,2.42132E+14,,,
5/31/2017,AXISBANK,EQ,514.4,514,516,509.5,514.05,514.05,513.03,7263061,3.72617E+14,,,
6/1/2017,AXISBANK,EQ,514.05,512.15,515.95,505.5,510,509.3,509.17,8105813,4.12726E+14,,,
6/2/2017,AXISBANK,EQ,509.3,513.5,513.5,506.35,507.5,508.05,509.46,4474040,2.27936E+14,,,
6/5/2017,AXISBANK,EQ,508.05,507.35,516.75,507,513.8,513.65,513.15,3858825,1.98014E+14,,,
6/6/2017,AXISBANK,EQ,513.65,514,514.4,505.55,509.75,510.2,509.31,3866339,1.96915E+14,,,
6/7/2017,AXISBANK,EQ,510.2,510,515.45,508.1,514.45,514.2,511.95,3389166,1.73509E+14,,,
6/8/2017,AXISBANK,EQ,514.2,514,521.8,511.35,515,515.75,517.07,5980728,3.09244E+14,,,
6/9/2017,AXISBANK,EQ,515.75,515,516.35,509.4,513.1,513.65,513.11,3242063,1.66354E+14,,,
6/12/2017,AXISBANK,EQ,513.65,512.45,513.1,506,507.15,507.5,509.94,2360518,1.20373E+14,,,
6/13/2017,AXISBANK,EQ,507.5,509,512.3,505.5,507,506.45,508.42,2181945,1.10935E+14,,,
6/14/2017,AXISBANK,EQ,506.45,509,510.9,501.55,508.85,509.5,507.45,4648343,2.35882E+14,,,
6/15/2017,AXISBANK,EQ,509.5,508.85,509.3,504,507.4,507.6,506.77,3425367,1.73587E+14,,,
6/16/2017,AXISBANK,EQ,507.6,507.65,514.3,507.5,509.15,510.45,510.27,4999502,2.55109E+14,,,
6/19/2017,AXISBANK,EQ,510.45,511,525.35,509.3,518,520.15,517.27,6844723,3.54056E+14,,,
6/20/2017,AXISBANK,EQ,520.15,520.2,521.7,510.5,512.95,511.85,515.15,4388846,2.26092E+14,,,
6/21/2017,AXISBANK,EQ,511.85,511.05,512.5,506.75,507.35,507.75,509.19,4346995,2.21347E+14,,,
6/22/2017,AXISBANK,EQ,507.75,508.9,514.45,506.65,508,508,510.48,3463745,1.76817E+14,,,
6/23/2017,AXISBANK,EQ,508,509.6,510.45,503.65,505,504.65,506.14,3548884,1.79625E+14,,,
6/27/2017,AXISBANK,EQ,504.65,506,506.7,484.45,494,492.85,491.01,9842829,4.83289E+14,,,
6/28/2017,AXISBANK,EQ,492.85,493.8,500.35,490.05,496.45,492,493.28,12691859,6.26066E+14,,,
6/29/2017,AXISBANK,EQ,492,498,514.4,497.7,510.7,512.1,510.39,11855524,6.05088E+14,,,
6/30/2017,AXISBANK,EQ,512.1,510.6,520,508.1,519,517.35,513.68,7600005,3.90396E+14,,,
7/3/2017,AXISBANK,EQ,517.35,517.1,521.8,515,517,517.25,518.62,3701949,1.9199E+14,,,
7/4/2017,AXISBANK,EQ,517.25,516.8,517.55,506.55,507.7,508.4,510.84,4086213,2.08741E+14,,,
7/5/2017,AXISBANK,EQ,508.4,507.75,515.4,507.75,514.55,513.9,512.56,3154406,1.61683E+14,,,
7/6/2017,AXISBANK,EQ,513.9,511,512.85,508.15,509.45,509.5,510.69,3514758,1.79494E+14,,,
7/7/2017,AXISBANK,EQ,509.5,508.25,508.95,501.25,504.5,503.15,504.92,3509920,1.77224E+14,,,
7/10/2017,AXISBANK,EQ,503.15,521,529.75,506.7,510,509.95,510.48,1245716,6.35915E+13,,,
7/11/2017,AXISBANK,EQ,509.95,512,512.4,505.8,507.8,506.8,508.44,3928279,1.99729E+14,,,
7/12/2017,AXISBANK,EQ,506.8,508.9,509.9,504.2,507.3,506.75,506.27,5504892,2.78696E+14,,,
7/13/2017,AXISBANK,EQ,506.75,508,516.85,508,511.75,511.9,512.99,22231839,1.14046E+15,,,
7/14/2017,AXISBANK,EQ,511.9,514,514.5,507.7,512.5,512.95,512.02,3160157,1.61806E+14,,,
7/17/2017,AXISBANK,EQ,512.95,513.1,514,508.5,510.05,510.5,510.49,3169635,1.61808E+14,,,
7/18/2017,AXISBANK,EQ,510.5,509,522.7,508.35,516.3,516.55,516.84,7864083,4.06448E+14,,,
7/19/2017,AXISBANK,EQ,516.55,518,521.95,516.05,520.55,520.2,519.44,8119092,4.2174E+14,,,
7/20/2017,AXISBANK,EQ,520.2,520.8,544.2,520.7,539.15,540,535.9,16391849,8.78436E+14,,,
7/21/2017,AXISBANK,EQ,540,540,542.4,532.25,540.4,540.8,538.2,5567645,2.99651E+14,,,
7/24/2017,AXISBANK,EQ,540.8,541,546.4,531.4,535.5,534.8,540.13,4779353,2.58145E+14,,,
7/25/2017,AXISBANK,EQ,534.8,533.5,547.5,529.95,547.4,544.95,539.81,8181916,4.41669E+14,,,
7/26/2017,AXISBANK,EQ,544.95,538.9,543.95,525.4,526.85,528.85,532.52,12085057,6.43551E+14,,,
7/27/2017,AXISBANK,EQ,528.85,532.4,534.95,522,523.6,524.65,526.77,12290852,6.4744E+14,,,
7/28/2017,AXISBANK,EQ,524.65,523.8,529.65,512,515,515.1,518,8268116,4.28288E+14,,,
7/31/2017,AXISBANK,EQ,515.1,517.4,521.2,509.4,520.5,519.8,517.58,7245884,3.75033E+14,,,
8/1/2017,AXISBANK,EQ,519.8,518.2,521.75,514.75,515.3,516.55,517.58,4562630,2.36154E+14,,,
8/2/2017,AXISBANK,EQ,516.55,518.75,524.05,512.6,513.6,516.9,519.92,4079631,2.1211E+14,,,
8/3/2017,AXISBANK,EQ,516.9,516,516.35,504.8,505.4,506,508.72,4140945,2.10658E+14,,,
8/4/2017,AXISBANK,EQ,506,506,510.8,504.6,507.8,508.1,507.61,4972811,2.52424E+14,,,
8/7/2017,AXISBANK,EQ,508.1,509,511.8,504.1,505.55,505.8,507.22,5293884,2.68519E+14,,,
8/8/2017,AXISBANK,EQ,505.8,507.7,510.95,496.05,499,499.45,502.23,8898560,4.46912E+14,,,
8/9/2017,AXISBANK,EQ,499.45,494.45,498.65,485.45,487.8,486.95,491.03,7169705,3.52054E+14,,,
8/10/2017,AXISBANK,EQ,486.95,485.1,494.15,483.55,488,485.5,487.78,10095387,4.92432E+14,,,
8/11/2017,AXISBANK,EQ,485.5,482.9,493.35,480,488.1,489.7,485.92,9261420,4.50029E+14,,,
8/14/2017,AXISBANK,EQ,489.7,491,497.45,489.75,491.2,491.75,492.63,3983656,1.96246E+14,,,
8/16/2017,AXISBANK,EQ,491.75,492.95,501.55,488,501.45,499.5,491.95,5958229,2.93115E+14,,,
8/17/2017,AXISBANK,EQ,499.5,500.2,503.45,495,496.65,497.15,499.14,3948664,1.97094E+14,,,
8/18/2017,AXISBANK,EQ,497.15,495.3,495.95,489.85,490.5,490.4,492.39,4166976,2.05177E+14,,,
8/21/2017,AXISBANK,EQ,490.4,492.1,503.4,491.8,494.7,494.8,497.23,17884400,8.89268E+14,,,
8/22/2017,AXISBANK,EQ,494.8,496,507,496,499.7,499.2,501.2,6654272,3.33513E+14,,,
8/23/2017,AXISBANK,EQ,499.2,505,505.8,500.15,501.6,502.65,502.23,3288488,1.65159E+14,,,
8/24/2017,AXISBANK,EQ,502.65,503,510.5,502.05,507,506.85,507.22,7157375,3.63037E+14,,,
8/28/2017,AXISBANK,EQ,506.85,507.5,512.9,506.2,510.85,510.6,510.24,3724389,1.90032E+14,,,
8/29/2017,AXISBANK,EQ,510.6,509.4,509.45,501,503.7,503.6,503.99,3266295,1.64619E+14,,,
8/30/2017,AXISBANK,EQ,503.6,506.2,509.5,502.3,503.3,503.9,506.18,3972126,2.0106E+14,,,
8/31/2017,AXISBANK,EQ,503.9,504,505.4,498.55,500,500.35,501.18,4491876,2.25125E+14,,,
9/1/2017,AXISBANK,EQ,500.35,502,509.8,498.5,508.45,507.55,505.36,4569367,2.30919E+14,,,
9/4/2017,AXISBANK,EQ,507.55,506.6,509,499.7,502,501.75,503.11,3744616,1.88396E+14,,,
9/5/2017,AXISBANK,EQ,501.75,502.25,506.65,501.5,501.6,503.4,504.2,3216819,1.6219E+14,,,
9/6/2017,AXISBANK,EQ,503.4,502,502,491.5,492.75,492.85,495.32,4947660,2.45068E+14,,,
9/7/2017,AXISBANK,EQ,492.85,494,499,494,496.5,496.6,496.72,4564617,2.26735E+14,,,
9/8/2017,AXISBANK,EQ,496.6,498,498.5,491.85,493.7,494,494.9,3662579,1.81261E+14,,,
9/11/2017,AXISBANK,EQ,494,495.35,497.4,492.65,494.2,493.9,495.09,3590293,1.77751E+14,,,
9/12/2017,AXISBANK,EQ,493.9,494.9,502.2,493.25,496.1,496.5,497.43,3324949,1.65394E+14,,,
9/13/2017,AXISBANK,EQ,496.5,496.1,505.6,495.05,499,499.3,499.31,4430874,2.21237E+14,,,
9/14/2017,AXISBANK,EQ,499.3,505,521.8,502.1,519.45,519.75,516.41,15168429,7.8331E+14,,,
9/15/2017,AXISBANK,EQ,519.75,517.95,520,511,517.6,516.15,515.5,8942804,4.60998E+14,,,
9/18/2017,AXISBANK,EQ,516.15,518.65,526,518.3,523.1,524.55,522.57,7337260,3.8342E+14,,,
9/19/2017,AXISBANK,EQ,524.55,522,524.1,517.5,521,520.75,519.98,2386279,1.24082E+14,,,
9/20/2017,AXISBANK,EQ,520.75,516.75,522.5,516.75,519.4,519.45,519.66,8297561,4.31195E+14,,,
9/21/2017,AXISBANK,EQ,519.45,518,522.5,505.65,512.4,512.55,513.29,3103034,1.59275E+14,,,
9/22/2017,AXISBANK,EQ,512.55,509.4,510.5,503.2,504.4,505.3,505.43,4546160,2.29777E+14,,,
9/25/2017,AXISBANK,EQ,505.3,504,505,488.3,504,501.7,496.59,11921527,5.92011E+14,,,
9/26/2017,AXISBANK,EQ,501.7,500,518.2,500,512.7,511.95,507.94,5292394,2.68821E+14,,,
9/27/2017,AXISBANK,EQ,511.95,513.4,513.9,500.5,507,506.3,506.04,5300694,2.68237E+14,,,
9/28/2017,AXISBANK,EQ,506.3,507.85,517.25,505.65,508,511.8,511.31,10408979,5.32222E+14,,,
9/29/2017,AXISBANK,EQ,511.8,511.1,516.95,505.1,510.2,509.15,511.49,11578743,5.9224E+14,,,
10/3/2017,AXISBANK,EQ,509.15,514,517,504.1,506.9,509.65,511.85,10712537,5.48323E+14,,,
10/4/2017,AXISBANK,EQ,509.65,507.5,511,504.5,505.8,505.95,507.19,4792373,2.43065E+14,,,
10/5/2017,AXISBANK,EQ,505.95,506.65,507.85,497.45,501.05,501.2,501.98,9349884,4.69342E+14,,,
10/6/2017,AXISBANK,EQ,501.2,503,507,501.25,503.4,503.35,504.91,11343137,5.72725E+14,,,
10/9/2017,AXISBANK,EQ,503.35,503.4,508.8,501.25,505.5,505.95,505.38,3942277,1.99235E+14,,,
10/10/2017,AXISBANK,EQ,505.95,507.5,515.7,504.1,513.65,514.55,509.72,4932758,2.51433E+14,,,
10/11/2017,AXISBANK,EQ,514.55,519.9,523.3,509.4,514.7,515.75,518.14,6188165,3.20632E+14,,,
10/12/2017,AXISBANK,EQ,515.75,516.3,525.95,512.8,524.75,525.1,519.37,4800917,2.49345E+14,,,
10/13/2017,AXISBANK,EQ,525.1,524.25,534.65,522.5,527.75,529.45,530.35,6447797,3.4196E+14,,,
10/16/2017,AXISBANK,EQ,529.45,530.35,531.75,514.2,518.75,520.35,521.14,7148294,3.72526E+14,,,
10/17/2017,AXISBANK,EQ,520.35,520.95,526.1,511,511.5,513.15,517.18,9443230,4.88387E+14,,,
10/18/2017,AXISBANK,EQ,513.15,488,489,460.9,465,464.5,473.56,49308621,2.33505E+15,,,
10/19/2017,AXISBANK,EQ,464.5,463.9,465,458,458.3,460.3,461.9,3302209,1.5253E+14,,,
10/23/2017,AXISBANK,EQ,460.3,458.65,461.05,447.5,449.8,449.95,452.07,21127981,9.55132E+14,,,
10/24/2017,AXISBANK,EQ,449.95,451.65,457.8,450.1,450.95,451.95,454.53,19327721,8.78509E+14,,,
10/25/2017,AXISBANK,EQ,451.95,468.15,476.5,456.65,474,473,467.94,37624005,1.76057E+15,,,
10/26/2017,AXISBANK,EQ,473,472,487.85,471.5,484.25,484.3,480.85,24936306,1.19906E+15,,,
10/27/2017,AXISBANK,EQ,484.3,485,491.4,481.65,487.25,485.95,486.31,7576778,3.68467E+14,,,
10/30/2017,AXISBANK,EQ,485.95,487.2,489,481.6,485.45,484,485.24,4815226,2.33652E+14,,,
10/31/2017,AXISBANK,EQ,484,495,529,493.3,525.25,523.15,515.75,39655956,2.04527E+15,,,
11/1/2017,AXISBANK,EQ,523.15,524.95,544,524.5,536,535.1,537.01,22542766,1.21057E+15,,,
11/2/2017,AXISBANK,EQ,535.1,534,538,526.3,536.65,532.15,530.37,7800191,4.13699E+14,,,
11/3/2017,AXISBANK,EQ,532.15,535.35,545.7,534.1,540.3,540.1,539.86,9303981,5.02289E+14,,,
11/6/2017,AXISBANK,EQ,540.1,539.05,541.55,530.75,535.3,534.5,535.14,8013536,4.28836E+14,,,
11/7/2017,AXISBANK,EQ,534.5,535.5,539.4,523,526.8,527.15,527.9,9642624,5.09037E+14,,,
11/8/2017,AXISBANK,EQ,527.15,537.7,551.9,533.6,547.75,544.85,542.69,19642327,1.06596E+15,,,
11/9/2017,AXISBANK,EQ,544.85,548.95,555.45,533,538.2,540.4,541.55,11290503,6.11443E+14,,,
11/10/2017,AXISBANK,EQ,540.4,534.95,548.95,532.45,547.25,544.8,541.56,9869691,5.34503E+14,,,
11/13/2017,AXISBANK,EQ,544.8,557,564.55,534.05,535,537.35,550.78,21701958,1.1953E+15,,,
11/14/2017,AXISBANK,EQ,537.35,537.35,549.95,532.6,547.6,545.65,543.07,10644657,5.78082E+14,,,
11/15/2017,AXISBANK,EQ,545.65,546.5,551.4,537.1,543.5,542,544.93,7814066,4.25812E+14,,,
11/16/2017,AXISBANK,EQ,542,544,548.5,541.2,542.95,542.6,544.88,5176117,2.82036E+14,,,
11/17/2017,AXISBANK,EQ,542.6,550,557.4,540.55,542.25,542.4,547.73,4373503,2.39548E+14,,,
11/20/2017,AXISBANK,EQ,542.4,542.25,547.5,536.75,545,545.15,542.92,3458524,1.87771E+14,,,
11/21/2017,AXISBANK,EQ,545.15,547,548.9,539.15,546.15,546.8,543.92,5770768,3.13884E+14,,,
11/22/2017,AXISBANK,EQ,546.8,546.55,547,539,540.5,540.5,542.24,4536211,2.4597E+14,,,
11/23/2017,AXISBANK,EQ,540.5,542.4,547.8,535.55,544.5,544.15,539.35,10724159,5.7841E+14,,,
11/24/2017,AXISBANK,EQ,544.15,544.95,547.7,541.05,546,545.5,544.82,3947490,2.15066E+14,,,
11/27/2017,AXISBANK,EQ,545.5,544.1,561.85,540.95,559.7,559.4,555.48,9301318,5.16666E+14,,,
11/28/2017,AXISBANK,EQ,559.4,559.5,565.9,558,562.25,562.55,562.24,10113136,5.68598E+14,,,
11/29/2017,AXISBANK,EQ,562.55,560.55,562.2,546.8,548.5,549.5,552.42,6387037,3.52832E+14,,,
11/30/2017,AXISBANK,EQ,549.5,547.15,547.5,534.15,535.8,535.4,537.74,19370807,1.04164E+15,,,
12/1/2017,AXISBANK,EQ,535.4,539.4,539.9,531.9,533.75,533.85,535.77,7138045,3.82435E+14,,,
12/4/2017,AXISBANK,EQ,533.85,536.2,540.85,529.65,537,534.95,536.52,4181453,2.24344E+14,,,
12/5/2017,AXISBANK,EQ,534.95,535,537.85,530.75,533,533.15,534.29,6167602,3.29529E+14,,,
12/6/2017,AXISBANK,EQ,533.15,532.2,534.5,529.2,530.95,530.5,531.86,4234770,2.25231E+14,,,
12/7/2017,AXISBANK,EQ,530.5,532.9,538,529.1,537.9,534.05,532.66,3528298,1.87937E+14,,,
12/8/2017,AXISBANK,EQ,534.05,536.7,544.5,536.6,543.5,542.5,541.44,6007380,3.25262E+14,,,
12/11/2017,AXISBANK,EQ,542.5,550,552.25,542.7,545.2,545.1,547.07,5326031,2.91371E+14,,,
12/12/2017,AXISBANK,EQ,545.1,544,544,535.1,538.65,538.6,539.24,5232189,2.82142E+14,,,
12/13/2017,AXISBANK,EQ,538.6,538,543,533.05,535.6,535.75,537.44,4163419,2.2376E+14,,,
12/14/2017,AXISBANK,EQ,535.75,537,543.4,534.75,542.55,541.45,537.96,3558224,1.91419E+14,,,
12/15/2017,AXISBANK,EQ,541.45,552.2,552.4,543.05,549,547.95,546.86,6059220,3.31353E+14,,,
12/18/2017,AXISBANK,EQ,547.95,537.95,553.8,530,548.7,548.65,546.14,5889302,3.21639E+14,,,
