Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
4/20/2004,UTIBANK,EQ,163,164,164,157.05,157.05,158.8,160.05,124954,1.99985E+12,,,
4/21/2004,UTIBANK,EQ,158.8,159.7,164,158.8,163.65,163.05,161.78,185705,3.00439E+12,,,
4/22/2004,UTIBANK,EQ,163.05,163.9,168.3,162,162.5,163.3,165.14,140867,2.32632E+12,,,
4/23/2004,UTIBANK,EQ,163.3,164.5,167.85,163.2,165.5,164.7,165.53,182058,3.01353E+12,,,
4/27/2004,UTIBANK,EQ,164.7,160,162,150.05,155.5,155.15,157.59,196382,3.09474E+12,,,
4/28/2004,UTIBANK,EQ,155.15,155.5,156.8,150.15,154.15,153.65,152.85,185656,2.83783E+12,,,
4/29/2004,UTIBANK,EQ,153.65,156.8,163,155,159.25,159.85,160.15,169683,2.71742E+12,,,
4/30/2004,UTIBANK,EQ,159.85,162,164.95,152.5,156,156.05,160.67,177191,2.8469E+12,,,
5/3/2004,UTIBANK,EQ,156.05,156,156,148.25,150.95,150.95,150.67,86958,1.31018E+12,,,
5/4/2004,UTIBANK,EQ,150.95,152.85,156.75,152.85,156.25,155.5,155.11,62081,9.6293E+11,,,
5/5/2004,UTIBANK,EQ,155.5,156,158,152.5,153,153.7,155.33,53682,8.3385E+11,,,
5/6/2004,UTIBANK,EQ,153.7,154.15,157.5,152,157.5,156.05,155.42,128522,1.99746E+12,,,
5/7/2004,UTIBANK,EQ,156.05,154,154.45,149.3,150.05,150.25,150.7,206384,3.11022E+12,,,
5/10/2004,UTIBANK,EQ,150.25,142,149.95,142,148,145.8,145.72,124734,1.8176E+12,,,
5/11/2004,UTIBANK,EQ,145.8,142.25,146,137.5,139,138.6,139.78,145376,2.032E+12,,,
5/12/2004,UTIBANK,EQ,138.6,137,151.55,136.25,142,143.55,144.05,200502,2.88813E+12,,,
5/13/2004,UTIBANK,EQ,143.55,139.5,147.5,131.5,147.5,145.2,141.38,170609,2.41207E+12,,,
5/14/2004,UTIBANK,EQ,145.2,150,150,129.15,129.25,131.35,133.66,278344,3.72025E+12,,,
5/17/2004,UTIBANK,EQ,131.35,128,128,105.1,105.5,105.65,106.58,183687,1.95764E+12,,,
5/18/2004,UTIBANK,EQ,105.65,105.05,125,105.05,120.25,122.05,119.58,127820,1.52853E+12,,,
5/19/2004,UTIBANK,EQ,122.05,130,137.5,128.3,131.55,132.5,131.9,184396,2.4321E+12,,,
5/20/2004,UTIBANK,EQ,132.5,139.8,154.9,115.25,131.25,132.45,134.09,176010,2.36012E+12,,,
5/21/2004,UTIBANK,EQ,132.45,132.9,132.9,120.15,124,124.6,124.22,159431,1.98047E+12,,,
5/24/2004,UTIBANK,EQ,124.6,120,148,116.5,128.5,129.85,130.48,114497,1.49394E+12,,,
5/25/2004,UTIBANK,EQ,129.85,124,131.5,123.9,125.6,125.35,125.97,64752,8.15694E+11,,,
5/26/2004,UTIBANK,EQ,125.35,127.85,129.5,123.7,124.75,124.45,126.63,79253,1.0036E+12,,,
5/27/2004,UTIBANK,EQ,124.45,128,134.2,126,126.4,126.55,128.57,283320,3.64274E+12,,,
5/28/2004,UTIBANK,EQ,126.55,124.4,128.4,117.55,118.15,118.55,120.38,266734,3.21102E+12,,,
5/31/2004,UTIBANK,EQ,118.55,117,117,105.9,108.5,107.65,109.48,160369,1.75565E+12,,,
6/1/2004,UTIBANK,EQ,107.65,109.8,114.2,106.05,106.35,106.55,109.68,108620,1.19133E+12,,,
6/2/2004,UTIBANK,EQ,106.55,109.75,112,107.5,111,110.45,109.57,126061,1.38125E+12,,,
6/3/2004,UTIBANK,EQ,110.45,114.95,116,110,110.15,111.2,113.74,238467,2.71233E+12,,,
6/4/2004,UTIBANK,EQ,111.2,109.95,112,108,110.35,110.7,109.71,139924,1.53511E+12,,,
6/7/2004,UTIBANK,EQ,110.7,114.8,116.5,113,116.5,115.4,114.57,169543,1.9424E+12,,,
6/8/2004,UTIBANK,EQ,115.4,116.5,122,115.05,120.75,120.15,117.71,213452,2.51258E+12,,,
6/9/2004,UTIBANK,EQ,120.15,118,122,118,120,119.95,120.48,157431,1.89676E+12,,,
6/10/2004,UTIBANK,EQ,119.95,121.9,124.8,119.95,120.4,121.45,122.16,152948,1.86848E+12,,,
6/11/2004,UTIBANK,EQ,121.45,121,124,113.05,114,115.4,119.23,187719,2.23819E+12,,,
6/14/2004,UTIBANK,EQ,115.4,112.5,116.45,112.5,115.5,115.2,115.03,122532,1.4095E+12,,,
6/15/2004,UTIBANK,EQ,115.2,129.8,129.8,113.65,114.55,115,115.95,44690,5.18196E+11,,,
6/16/2004,UTIBANK,EQ,115,117.95,117.95,115,115.25,115.2,116,68374,7.93167E+11,,,
6/17/2004,UTIBANK,EQ,115.2,115.15,116.5,113.05,116,115.95,114.8,53167,6.10334E+11,,,
6/18/2004,UTIBANK,EQ,115.95,115.95,121.65,115.1,119.75,118.75,118.88,158873,1.88863E+12,,,
6/21/2004,UTIBANK,EQ,118.75,118.9,125.5,117,125,124.6,122.36,252799,3.09324E+12,,,
6/22/2004,UTIBANK,EQ,124.6,124.6,129,118.1,119,120.05,123.23,284311,3.50348E+12,,,
6/23/2004,UTIBANK,EQ,120.05,118.85,121.8,115.2,115.5,116.5,118.48,72072,8.53935E+11,,,
6/24/2004,UTIBANK,EQ,116.5,117,117,114.15,115.05,115.35,115.3,47985,5.53265E+11,,,
6/25/2004,UTIBANK,EQ,115.35,116.8,120.4,116.35,119.8,119.1,118.58,65116,7.72139E+11,,,
6/28/2004,UTIBANK,EQ,119.1,120.45,125,120.05,124.9,123.95,122.59,92142,1.12958E+12,,,
6/29/2004,UTIBANK,EQ,123.95,123.75,128,122.6,126,126.65,126.09,164780,2.07774E+12,,,
6/30/2004,UTIBANK,EQ,126.65,126,135,124.25,131,129.85,127.3,142163,1.80967E+12,,,
7/1/2004,UTIBANK,EQ,129.85,130.1,131,128.3,129.1,129.9,129.64,96263,1.24797E+12,,,
7/2/2004,UTIBANK,EQ,129.9,128.5,131.9,128.5,129,129.4,129.75,102102,1.32477E+12,,,
7/5/2004,UTIBANK,EQ,129.4,123.9,130,107.25,129,126.5,121.3,701849,8.51335E+12,,,
7/6/2004,UTIBANK,EQ,126.5,126.9,127,122.6,126.8,126.35,125.03,198134,2.47727E+12,,,
7/7/2004,UTIBANK,EQ,126.35,127.1,132,122.25,122.25,123.9,127.19,94779,1.20553E+12,,,
7/8/2004,UTIBANK,EQ,123.9,124,127.8,117,117.95,118.75,122.78,116183,1.42655E+12,,,
7/9/2004,UTIBANK,EQ,118.75,112.5,122.45,112.5,121.05,121.4,121,61902,7.49012E+11,,,
7/12/2004,UTIBANK,EQ,121.4,116.1,123.9,116.1,120.5,120.45,121.19,50610,6.13365E+11,,,
7/13/2004,UTIBANK,EQ,120.45,119,123.95,118.5,120.9,121,120.66,57208,6.90272E+11,,,
7/14/2004,UTIBANK,EQ,121,123.5,130.3,123.5,124.95,125.2,126.66,546589,6.92336E+12,,,
7/15/2004,UTIBANK,EQ,125.2,127,129.95,126.5,128.5,128.65,128.34,259520,3.33068E+12,,,
7/16/2004,UTIBANK,EQ,128.65,129.7,130.5,128.25,129.75,129.55,129.86,135309,1.75714E+12,,,
7/19/2004,UTIBANK,EQ,129.55,132.7,132.7,129,129.25,129.65,129.94,150211,1.9518E+12,,,
7/20/2004,UTIBANK,EQ,129.65,117.95,130.55,117.95,130,130,129.96,200618,2.60726E+12,,,
7/21/2004,UTIBANK,EQ,130,131,131,111.6,128.45,128.3,128.72,90187,1.16085E+12,,,
7/22/2004,UTIBANK,EQ,128.3,130.9,131,128.5,129.5,129.4,129.84,68005,8.83011E+11,,,
7/23/2004,UTIBANK,EQ,129.4,130.75,130.75,127,129,128.8,129.29,79250,1.02465E+12,,,
7/26/2004,UTIBANK,EQ,128.8,120.15,129.9,120.15,129.9,129.4,127.96,58016,7.42371E+11,,,
7/27/2004,UTIBANK,EQ,129.4,129,129.7,127.1,128.5,127.95,128.6,29249,3.76138E+11,,,
7/28/2004,UTIBANK,EQ,127.95,128,130.45,127.05,128,127.8,128.64,102424,1.31757E+12,,,
7/29/2004,UTIBANK,EQ,127.8,130,130,126.8,127.3,128.2,128.43,23120,2.96925E+11,,,
7/30/2004,UTIBANK,EQ,128.2,129.45,129.7,127.3,127.9,128,128.67,52291,6.72833E+11,,,
8/2/2004,UTIBANK,EQ,128,127,128.85,125,125.75,125.65,126.16,45229,5.7061E+11,,,
8/3/2004,UTIBANK,EQ,125.65,126.6,127.5,125.25,127.5,127.05,126.67,33610,4.25753E+11,,,
8/4/2004,UTIBANK,EQ,127.05,127.4,127.4,124.15,125.05,125.2,125.58,49783,6.25162E+11,,,
8/5/2004,UTIBANK,EQ,125.2,122.25,126.6,122.25,125.4,124.85,125.13,50883,6.36706E+11,,,
8/6/2004,UTIBANK,EQ,124.85,126.5,129.8,125.15,127.5,126.65,127.45,77722,9.90559E+11,,,
8/9/2004,UTIBANK,EQ,126.65,127.25,129.6,126,126,126.6,127.44,34321,4.37404E+11,,,
8/10/2004,UTIBANK,EQ,126.6,127.95,127.95,125,126,125.65,126.26,33440,4.22229E+11,,,
8/11/2004,UTIBANK,EQ,125.65,127.4,127.9,124.95,127.9,126.8,126.42,103176,1.30433E+12,,,
8/12/2004,UTIBANK,EQ,126.8,122.8,126.45,121.05,124,123.45,123.66,76024,9.40131E+11,,,
8/13/2004,UTIBANK,EQ,123.45,124,125.5,120.5,122.95,121.85,122.68,47352,5.8091E+11,,,
8/16/2004,UTIBANK,EQ,121.85,123.9,123.9,119,119,119.9,121.75,117371,1.42899E+12,,,
8/17/2004,UTIBANK,EQ,119.9,121,121.5,119,119.6,119.85,120.11,144291,1.73311E+12,,,
8/18/2004,UTIBANK,EQ,119.85,121,121,114.1,116.5,116.15,118.07,87345,1.03131E+12,,,
8/19/2004,UTIBANK,EQ,116.15,117.65,119.5,115.8,116.3,116.8,116.82,86637,1.01208E+12,,,
8/20/2004,UTIBANK,EQ,116.8,117.85,117.85,115,116,115.75,115.97,53982,6.26009E+11,,,
8/23/2004,UTIBANK,EQ,115.75,114,115,109.5,110,110.05,111.15,78608,8.73755E+11,,,
8/24/2004,UTIBANK,EQ,110.05,110.5,112.9,109.25,112.35,112.5,111.6,102772,1.14697E+12,,,
8/25/2004,UTIBANK,EQ,112.5,113.65,113.65,110.5,110.95,110.85,111.59,74765,8.34318E+11,,,
8/26/2004,UTIBANK,EQ,110.85,119,119,110,111.5,111.2,111.72,114141,1.27513E+12,,,
8/27/2004,UTIBANK,EQ,111.2,113.5,115.25,112.5,114.5,114.2,114.13,115585,1.31917E+12,,,
8/30/2004,UTIBANK,EQ,114.2,115,120,115,119,118.35,117.19,81212,9.51744E+11,,,
8/31/2004,UTIBANK,EQ,118.35,119.9,120.8,116.85,119.4,118.8,118.64,63808,7.57013E+11,,,
9/1/2004,UTIBANK,EQ,118.8,120.9,121.6,119,120,120,119.81,45028,5.39462E+11,,,
9/2/2004,UTIBANK,EQ,120,121,124.45,121,123.95,123.65,123.35,113790,1.40361E+12,,,
9/3/2004,UTIBANK,EQ,123.65,128,129.8,124,125,125.05,126.47,198281,2.5076E+12,,,
9/6/2004,UTIBANK,EQ,125.05,128.45,128.45,123.5,124,124.7,125.45,224524,2.8166E+12,,,
9/7/2004,UTIBANK,EQ,124.7,124,125.25,122.5,123.05,123.35,123.9,93356,1.15671E+12,,,
9/8/2004,UTIBANK,EQ,123.35,122,125.4,122,123.4,123,124.16,190336,2.36323E+12,,,
9/9/2004,UTIBANK,EQ,123,126.5,126.5,120.05,120.05,120.95,122.62,141334,1.73303E+12,,,
9/10/2004,UTIBANK,EQ,120.95,122.95,122.95,119.1,119.65,119.7,120.71,165087,1.9927E+12,,,
9/13/2004,UTIBANK,EQ,119.7,121,121,118.3,120.05,120.15,119.61,89061,1.06527E+12,,,
9/14/2004,UTIBANK,EQ,120.15,120.95,140.4,120.95,135.75,136.4,131.75,1281354,1.68816E+13,,,
9/15/2004,UTIBANK,EQ,136.4,137,138,129.25,130,130,131.86,384996,5.07665E+12,,,
9/16/2004,UTIBANK,EQ,130,130,130.35,127.6,129.9,129.1,128.88,115100,1.48339E+12,,,
9/17/2004,UTIBANK,EQ,129.1,130.9,133.45,129.4,131.95,131.75,131.84,153322,2.02136E+12,,,
9/20/2004,UTIBANK,EQ,131.75,132.8,133.7,129,129.45,129.2,130.44,99126,1.29304E+12,,,
9/21/2004,UTIBANK,EQ,129.2,130,130,127.5,128.4,128.15,128.8,94540,1.21763E+12,,,
9/22/2004,UTIBANK,EQ,128.15,130,132.5,128.5,130.75,130.45,130.39,175942,2.29408E+12,,,
9/23/2004,UTIBANK,EQ,130.45,131,134.75,128.55,129.55,129.45,131.65,176609,2.32507E+12,,,
9/24/2004,UTIBANK,EQ,129.45,131,131,128,128.6,128.35,129.05,65982,8.51511E+11,,,
9/27/2004,UTIBANK,EQ,128.35,130.4,130.4,128.25,129.25,128.85,129.17,62129,8.02544E+11,,,
9/28/2004,UTIBANK,EQ,128.85,129.9,130,127,127.55,127.65,128.18,85517,1.09612E+12,,,
9/29/2004,UTIBANK,EQ,127.65,130,130,126.5,127,126.95,128.22,77694,9.96165E+11,,,
9/30/2004,UTIBANK,EQ,126.95,129,130.3,127.05,129.45,129.65,129.42,117748,1.52386E+12,,,
10/1/2004,UTIBANK,EQ,129.65,129.45,132.7,128.55,132,131.95,130.82,137070,1.79308E+12,,,
10/4/2004,UTIBANK,EQ,131.95,132.95,137.25,131.1,132.85,133.2,134.91,347136,4.68306E+12,,,
10/5/2004,UTIBANK,EQ,133.2,133.25,139.6,132,138.85,138.2,135.22,224445,3.03504E+12,,,
10/6/2004,UTIBANK,EQ,138.2,140,145,139,144.5,143.45,142.7,458088,6.53704E+12,,,
10/7/2004,UTIBANK,EQ,143.45,144,147,143.8,147,146.1,145.41,180789,2.62885E+12,,,
10/8/2004,UTIBANK,EQ,146.1,147,159.9,146,156,156.1,154.47,820704,1.26773E+13,,,
10/9/2004,UTIBANK,EQ,156.1,157.4,162,154.95,159,159.2,158.64,257297,4.08173E+12,,,
10/11/2004,UTIBANK,EQ,159.2,160.5,165.55,155,158.4,157.3,159.98,535286,8.56326E+12,,,
10/12/2004,UTIBANK,EQ,157.3,165,165,150.05,151,150.95,153.96,208893,3.21613E+12,,,
10/14/2004,UTIBANK,EQ,150.95,152.05,154,144.55,147.5,147,147.64,776214,1.14598E+13,,,
10/15/2004,UTIBANK,EQ,147,145,159.9,140.15,151.6,152.1,152.22,766829,1.16729E+13,,,
10/18/2004,UTIBANK,EQ,152.1,153.75,169,152.5,153.65,154.55,155.09,375225,5.81933E+12,,,
10/19/2004,UTIBANK,EQ,154.55,147.5,154.4,147.5,153.8,152.95,152.16,175207,2.66589E+12,,,
10/20/2004,UTIBANK,EQ,152.95,154,154.75,149.95,152.85,151.6,153,130616,1.99844E+12,,,
10/21/2004,UTIBANK,EQ,151.6,152,154,150.1,154,153.1,152.27,135066,2.0567E+12,,,
10/25/2004,UTIBANK,EQ,153.1,155,155,144.5,144.5,145.5,147.4,80815,1.19122E+12,,,
10/26/2004,UTIBANK,EQ,145.5,146,148.5,140,141,140.75,143.89,169114,2.43331E+12,,,
10/27/2004,UTIBANK,EQ,140.75,143,145.4,142.8,145,144.6,144.21,97166,1.40123E+12,,,
10/28/2004,UTIBANK,EQ,144.6,146.7,146.7,142.1,143,143.05,144.05,39957,5.75595E+11,,,
10/29/2004,UTIBANK,EQ,143.05,143.95,158,142.15,153.1,152.8,152.55,444841,6.78615E+12,,,
11/1/2004,UTIBANK,EQ,152.8,154,154.9,145.1,154.25,153.75,152.99,161796,2.47536E+12,,,
11/2/2004,UTIBANK,EQ,153.75,152,154.3,150.15,150.2,151,152.25,50873,7.74543E+11,,,
11/3/2004,UTIBANK,EQ,151,152,154.8,150,153.55,153.8,153.7,128736,1.97864E+12,,,
11/4/2004,UTIBANK,EQ,153.8,154.9,155.4,150,151,151.05,153.41,99336,1.52391E+12,,,
11/5/2004,UTIBANK,EQ,151.05,165,165,150.25,154,152.25,152.24,193447,2.94512E+12,,,
11/8/2004,UTIBANK,EQ,152.25,155.3,159,153.1,158.45,158,156.17,223243,3.48647E+12,,,
11/9/2004,UTIBANK,EQ,158,159,159,155.5,158.7,158.5,158.01,160017,2.52842E+12,,,
11/10/2004,UTIBANK,EQ,158.5,160,160,158,158.05,158.3,158.94,107945,1.71569E+12,,,
11/11/2004,UTIBANK,EQ,158.3,160,160,153.6,154.2,154.2,155.74,72226,1.12482E+12,,,
11/12/2004,UTIBANK,EQ,154.2,155.8,155.8,153,153.2,153.5,154.08,19233,2.96348E+11,,,
11/16/2004,UTIBANK,EQ,153.5,155.3,155.95,153.65,154,154.05,154.45,255503,3.94621E+12,,,
11/17/2004,UTIBANK,EQ,154.05,156.3,161.1,154.55,161,159.3,157.71,203078,3.20271E+12,,,
11/18/2004,UTIBANK,EQ,159.3,163.9,163.9,157.1,157.7,159.2,160.85,214762,3.45448E+12,,,
11/19/2004,UTIBANK,EQ,159.2,161,161,154,156.45,155,158.43,136888,2.16874E+12,,,
11/22/2004,UTIBANK,EQ,155,153.1,154.5,151,152,151.5,152.29,74645,1.13678E+12,,,
11/23/2004,UTIBANK,EQ,151.5,153.9,159.9,153.05,158.65,158.35,155.63,139986,2.17858E+12,,,
11/24/2004,UTIBANK,EQ,158.35,160.85,162,155.1,155.25,156.85,159.16,154521,2.45935E+12,,,
11/25/2004,UTIBANK,EQ,156.85,158.8,165,158,164.55,163.65,161.62,295912,4.78262E+12,,,
11/29/2004,UTIBANK,EQ,163.65,166,173.4,166,171,171.2,171.12,400911,6.86027E+12,,,
11/30/2004,UTIBANK,EQ,171.2,172.5,173.8,164,168.05,166.2,167.09,342532,5.72352E+12,,,
12/1/2004,UTIBANK,EQ,166.2,167.8,178.7,166,176.5,177.05,174.53,464856,8.11322E+12,,,
12/2/2004,UTIBANK,EQ,177.05,178.95,194.9,178.05,190,189.85,187.45,1153346,2.16198E+13,,,
12/3/2004,UTIBANK,EQ,189.85,187.15,193.7,175.1,178.5,177.7,181.95,405171,7.37222E+12,,,
12/6/2004,UTIBANK,EQ,177.7,185,209.4,185,188.5,188.6,194.58,1020811,1.98629E+13,,,
12/7/2004,UTIBANK,EQ,188.6,190.1,191.45,184.2,185.05,185.1,186.85,335087,6.26102E+12,,,
12/8/2004,UTIBANK,EQ,185.1,194.85,194.85,175.65,181.5,181.85,183.82,719207,1.32203E+13,,,
12/9/2004,UTIBANK,EQ,181.85,182.9,183.7,177.55,178.6,178.75,179.42,302525,5.4278E+12,,,
12/10/2004,UTIBANK,EQ,178.75,179.6,184.95,179,180.5,180.65,181.41,282319,5.12153E+12,,,
12/13/2004,UTIBANK,EQ,180.65,182,182,176.2,176.45,176.65,177.69,156709,2.78449E+12,,,
12/14/2004,UTIBANK,EQ,176.65,180,180,173.55,178.2,177.9,176.57,536160,9.46685E+12,,,
12/15/2004,UTIBANK,EQ,177.9,179.45,181.75,174,174.5,175.15,178.01,449887,8.00851E+12,,,
12/16/2004,UTIBANK,EQ,175.15,172,179.8,150,177.3,177.45,174.09,698752,1.21649E+13,,,
12/17/2004,UTIBANK,EQ,177.45,177.45,177.45,168,169.2,169,171.15,722042,1.2358E+13,,,
12/20/2004,UTIBANK,EQ,169,169,176.95,169,170.9,170.05,172.42,662329,1.14196E+13,,,
12/21/2004,UTIBANK,EQ,170.05,172.85,174.95,171.5,174.55,174.3,173.79,324849,5.64539E+12,,,
12/22/2004,UTIBANK,EQ,174.3,178,178,172.1,174.05,174.55,174.8,342777,5.9919E+12,,,
12/23/2004,UTIBANK,EQ,174.55,177,190,177,188.7,188.8,185.45,1669930,3.0969E+13,,,
12/24/2004,UTIBANK,EQ,188.8,189.9,192.6,181.1,183,183.4,186.63,552645,1.03138E+13,,,
12/27/2004,UTIBANK,EQ,183.4,184,186.1,161.55,186.1,185.5,184.58,270103,4.98544E+12,,,
12/28/2004,UTIBANK,EQ,185.5,186.5,188.5,182.5,185,185.25,184.7,206709,3.81802E+12,,,
12/29/2004,UTIBANK,EQ,185.25,185.45,186.85,181.1,182.5,182,182.87,178854,3.27068E+12,,,
12/30/2004,UTIBANK,EQ,182,185,187.9,182.05,183.7,182.8,185.09,240304,4.44788E+12,,,
12/31/2004,UTIBANK,EQ,182.8,185,187,183,185.95,185.2,184.98,173505,3.20946E+12,,,
1/3/2005,UTIBANK,EQ,185.2,185,191,185,190.95,190.2,188.89,284202,5.36826E+12,,,
1/4/2005,UTIBANK,EQ,190.2,191.1,192,187,191.5,189.7,189.29,223165,4.22423E+12,,,
1/5/2005,UTIBANK,EQ,189.7,189.95,189.95,177.55,184.9,184.25,183.78,232617,4.27497E+12,,,
1/6/2005,UTIBANK,EQ,184.25,184.1,190,177,182,185.15,182.76,238522,4.35912E+12,,,
1/7/2005,UTIBANK,EQ,185.15,180.65,191.9,180.65,190.75,190.1,186.11,306052,5.69581E+12,,,
1/10/2005,UTIBANK,EQ,190.1,191.7,195,189.5,192.1,192.1,192.57,253553,4.88266E+12,,,
1/11/2005,UTIBANK,EQ,192.1,190.5,192.9,184,187,187.95,187.47,168103,3.1514E+12,,,
1/12/2005,UTIBANK,EQ,187.95,186.1,188.2,178.1,178.1,181.35,183.19,162694,2.9804E+12,,,
1/13/2005,UTIBANK,EQ,181.35,180,183.2,170,176,175.65,176.94,588927,1.04203E+13,,,
1/14/2005,UTIBANK,EQ,175.65,176.7,192,176.5,191.4,188.95,184.58,627072,1.15745E+13,,,
1/17/2005,UTIBANK,EQ,188.95,193,201,186.15,200.7,196.75,193.99,989208,1.91901E+13,,,
1/18/2005,UTIBANK,EQ,196.75,201.5,208,196.1,196.5,198.55,203.14,1078774,2.19144E+13,,,
1/19/2005,UTIBANK,EQ,198.55,199.8,202,193.5,195,195.65,198.13,256890,5.08966E+12,,,
1/20/2005,UTIBANK,EQ,195.65,196.7,196.7,188.1,192.45,191.05,190.94,245579,4.68915E+12,,,
1/24/2005,UTIBANK,EQ,191.05,193.3,209.65,189,205.95,204.4,199.93,621919,1.24338E+13,,,
1/25/2005,UTIBANK,EQ,204.4,205,205,197,198.55,198.7,199.87,321004,6.41587E+12,,,
1/27/2005,UTIBANK,EQ,198.7,200.5,208,199.05,207,206.5,204.47,382119,7.81324E+12,,,
1/28/2005,UTIBANK,EQ,206.5,208.5,208.5,203.25,205.1,205.15,205.15,174604,3.58196E+12,,,
1/31/2005,UTIBANK,EQ,205.15,207.4,210,204.05,207.4,206.05,206.06,306197,6.30935E+12,,,
2/1/2005,UTIBANK,EQ,206.05,209,209,197.6,205,204.45,202.61,475987,9.64382E+12,,,
2/2/2005,UTIBANK,EQ,204.45,205,218.9,202,216.05,215.25,211.97,633125,1.34205E+13,,,
2/3/2005,UTIBANK,EQ,215.25,217,226.35,214,221.95,224.6,221.98,776999,1.7248E+13,,,
2/4/2005,UTIBANK,EQ,224.6,225.9,240,221,223.6,225,226.04,505664,1.14299E+13,,,
2/7/2005,UTIBANK,EQ,225,225,229.45,220.25,221.9,223.35,225.81,166008,3.74869E+12,,,
2/8/2005,UTIBANK,EQ,223.35,205.55,232.8,205.55,230.5,229.6,228.15,446709,1.01916E+13,,,
2/9/2005,UTIBANK,EQ,229.6,232.5,234,227,230.9,231.05,230.78,247858,5.71994E+12,,,
2/10/2005,UTIBANK,EQ,231.05,229,232.5,223,224.7,225.2,227.36,97074,2.20711E+12,,,
2/11/2005,UTIBANK,EQ,225.2,225.2,231.95,222.1,230.85,230.65,228.9,128429,2.93968E+12,,,
2/14/2005,UTIBANK,EQ,230.65,232,236.5,228.05,229,231.35,232.36,234831,5.45642E+12,,,
2/15/2005,UTIBANK,EQ,231.35,230,232,227,231.65,230.95,230.44,87724,2.02152E+12,,,
2/16/2005,UTIBANK,EQ,230.95,230,235,227,228,231.9,232.59,265732,6.18075E+12,,,
2/17/2005,UTIBANK,EQ,231.9,231.9,231.9,218,220.05,220.5,222.32,207075,4.60362E+12,,,
2/18/2005,UTIBANK,EQ,220.5,224,227,219,219.5,220.05,223.43,185304,4.14027E+12,,,
2/21/2005,UTIBANK,EQ,220.05,232,235.85,220.6,230,229.55,229.01,329476,7.54522E+12,,,
2/22/2005,UTIBANK,EQ,229.55,231,233,226,230.25,231.4,229.34,310109,7.11191E+12,,,
2/23/2005,UTIBANK,EQ,231.4,230,233,225,227.55,228,229,166182,3.80565E+12,,,
2/24/2005,UTIBANK,EQ,228,228,231.5,222.25,228,228.65,229.11,260015,5.95726E+12,,,
2/25/2005,UTIBANK,EQ,228.65,231.3,235,225.1,226,226.2,229.78,212577,4.88456E+12,,,
2/28/2005,UTIBANK,EQ,226.2,228.7,256.5,228.7,241.25,242.1,242.78,958115,2.32607E+13,,,
3/1/2005,UTIBANK,EQ,242.1,239,239,223,231.5,229.6,230.46,464882,1.07137E+13,,,
3/2/2005,UTIBANK,EQ,229.6,230.05,234.2,227.15,228.95,228.45,230.51,239314,5.51651E+12,,,
3/3/2005,UTIBANK,EQ,228.45,234.8,234.85,227,228,228.1,230.53,216541,4.99188E+12,,,
3/4/2005,UTIBANK,EQ,228.1,230.7,232.45,229.05,231.6,231.55,230.84,205702,4.7485E+12,,,
3/7/2005,UTIBANK,EQ,231.55,242,242,235,236.1,236.65,239.1,341521,8.16567E+12,,,
3/8/2005,UTIBANK,EQ,236.65,239,247.85,237.65,244.15,245.9,242.96,318963,7.7494E+12,,,
3/9/2005,UTIBANK,EQ,245.9,235,255,235,254,251.3,251.47,653445,1.64322E+13,,,
