Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
6/15/2006,UTIBANK,EQ,243.1,249,259,240,252.8,249.95,249.27,356188,8.87859E+12,,,
6/16/2006,UTIBANK,EQ,249.95,260,272.5,256,260.05,261.3,263.3,262079,6.90064E+12,,,
6/19/2006,UTIBANK,EQ,261.3,263,270,247.5,270,267.7,261.63,74431,1.94732E+12,,,
6/20/2006,UTIBANK,EQ,267.7,260.1,264,255.5,261,261.05,259.91,260247,6.764E+12,,,
6/21/2006,UTIBANK,EQ,261.05,263,267.8,260.5,262.15,262.3,263.29,61524,1.61987E+12,,,
6/22/2006,UTIBANK,EQ,262.3,272.95,292,267,284,282.8,282.94,349039,9.87554E+12,,,
6/23/2006,UTIBANK,EQ,282.8,282.8,292,263.4,284.7,276.45,270.63,497815,1.34721E+13,,,
6/25/2006,UTIBANK,EQ,276.45,295,295,284,286,286.45,287.91,54705,1.57503E+12,,,
6/26/2006,UTIBANK,EQ,286.45,290,290,260,275,273.95,273.59,3278128,8.96852E+13,,,
6/27/2006,UTIBANK,EQ,273.95,280,280,270.15,275.05,274,274.66,490044,1.34593E+13,,,
6/28/2006,UTIBANK,EQ,274,266.8,276,265.1,266.5,269.1,270.62,256395,6.93861E+12,,,
6/29/2006,UTIBANK,EQ,269.1,272.9,273,250.3,254.3,254.4,260.78,407538,1.06276E+13,,,
6/30/2006,UTIBANK,EQ,254.4,268,270.5,262.5,270,267.95,266.18,197502,5.25714E+12,,,
7/3/2006,UTIBANK,EQ,267.95,274,280,266,279.9,275.85,274.01,204880,5.614E+12,,,
7/4/2006,UTIBANK,EQ,275.85,279,286,279,280.1,280.9,282.83,191739,5.423E+12,,,
7/5/2006,UTIBANK,EQ,280.9,280.9,287.6,272,286.05,286.25,285.71,177112,5.0602E+12,,,
7/6/2006,UTIBANK,EQ,286.25,280.05,289.4,280.05,281.5,280.9,283.2,212752,6.02519E+12,,,
7/7/2006,UTIBANK,EQ,280.9,286,286,271,274.5,274.1,279.09,130484,3.64167E+12,,,
7/10/2006,UTIBANK,EQ,274.1,286.95,286.95,270.1,274,274.25,273.54,46949,1.28422E+12,,,
7/11/2006,UTIBANK,EQ,274.25,275,278,272.5,276.1,276.65,275.36,58732,1.61726E+12,,,
7/12/2006,UTIBANK,EQ,276.65,251,279.7,251,277.9,276.6,275.29,65309,1.79789E+12,,,
7/13/2006,UTIBANK,EQ,276.6,279.7,286,268.1,272.9,273.1,278,472470,1.31345E+13,,,
7/14/2006,UTIBANK,EQ,273.1,275,281.8,266.1,274,274.1,275.85,215654,5.94885E+12,,,
7/17/2006,UTIBANK,EQ,274.1,275,285,255.35,256.3,260.25,267.28,141431,3.78016E+12,,,
7/18/2006,UTIBANK,EQ,260.25,260.15,260.15,249.5,253.2,253.25,251.98,548058,1.38098E+13,,,
7/19/2006,UTIBANK,EQ,253.25,259.9,267,251.25,256.45,253.95,257.7,208981,5.38536E+12,,,
7/20/2006,UTIBANK,EQ,253.95,260,265,256.05,264,263.6,261.03,135773,3.54402E+12,,,
7/21/2006,UTIBANK,EQ,263.6,264,264,255.25,261,260.35,259.46,74190,1.92494E+12,,,
7/24/2006,UTIBANK,EQ,260.35,260,277.9,250.35,277.9,275.6,269.84,289736,7.81815E+12,,,
7/25/2006,UTIBANK,EQ,275.6,284.45,299,279.1,297,297.45,287.5,648386,1.86414E+13,,,
7/26/2006,UTIBANK,EQ,297.45,299.85,317,298,312,312,310.89,1005884,3.12721E+13,,,
7/27/2006,UTIBANK,EQ,312,310.05,313,294.6,296,296.3,297.45,590837,1.75743E+13,,,
7/28/2006,UTIBANK,EQ,296.3,297.1,306.95,295.1,297.6,297.7,302.58,422821,1.27939E+13,,,
7/31/2006,UTIBANK,EQ,297.7,300,310,295.2,299.4,297.65,301.23,242793,7.31369E+12,,,
8/1/2006,UTIBANK,EQ,297.65,300,304.9,295,303,301.45,300.75,160841,4.83736E+12,,,
8/2/2006,UTIBANK,EQ,301.45,300,322.9,300,319.5,317.9,311.93,417232,1.30149E+13,,,
8/3/2006,UTIBANK,EQ,317.9,320,327,319.05,322.5,321.55,321.9,745938,2.40118E+13,,,
8/4/2006,UTIBANK,EQ,321.55,324.95,326,311.3,320,318,318.19,332379,1.05758E+13,,,
8/7/2006,UTIBANK,EQ,318,310,322.7,310,321,321.3,319.59,959075,3.06509E+13,,,
8/8/2006,UTIBANK,EQ,321.3,318,332,298,322,320.35,324.08,223936,7.25731E+12,,,
8/9/2006,UTIBANK,EQ,320.35,323.8,329.5,323.8,327.5,327.65,327.19,790324,2.58585E+13,,,
8/10/2006,UTIBANK,EQ,327.65,327.65,335.4,325.1,334.7,334,333.12,552424,1.84025E+13,,,
8/11/2006,UTIBANK,EQ,334,335.1,335.1,328.1,330,330,332.53,155949,5.18583E+12,,,
8/14/2006,UTIBANK,EQ,330,333.3,334,325.2,330,330,329.92,503069,1.65975E+13,,,
8/16/2006,UTIBANK,EQ,330,332,335.75,331.1,334.2,333.95,334.26,185241,6.19182E+12,,,
8/17/2006,UTIBANK,EQ,333.95,333.95,336.95,330,331,332.35,334,411350,1.3739E+13,,,
8/18/2006,UTIBANK,EQ,332.35,327.3,334,327.3,328,329.75,330.98,366358,1.21256E+13,,,
8/21/2006,UTIBANK,EQ,329.75,329.75,333.7,326.1,332.7,330.65,330.46,427820,1.41377E+13,,,
8/22/2006,UTIBANK,EQ,330.65,334.15,334.15,324,325,326.3,329.68,246182,8.11625E+12,,,
8/23/2006,UTIBANK,EQ,326.3,331.9,338.05,323,334.5,334.35,329.74,490657,1.61789E+13,,,
8/24/2006,UTIBANK,EQ,334.35,333,336,327,329.5,329.15,329.48,329817,1.08668E+13,,,
8/25/2006,UTIBANK,EQ,329.15,335,346.5,333,342,343.05,341.81,465999,1.59283E+13,,,
8/28/2006,UTIBANK,EQ,343.05,345,350,343.2,350,349.3,347.51,252732,8.78271E+12,,,
8/29/2006,UTIBANK,EQ,349.3,349.7,350.25,345.3,347.5,347.45,348.94,114185,3.98435E+12,,,
8/30/2006,UTIBANK,EQ,347.45,349.8,349.95,338,348.2,347.25,345.79,81502,2.81828E+12,,,
8/31/2006,UTIBANK,EQ,347.25,348.55,359,338,342.5,341.3,350.59,490866,1.72092E+13,,,
9/1/2006,UTIBANK,EQ,341.3,340,352,339.15,352,350.1,346.8,194508,6.74555E+12,,,
9/4/2006,UTIBANK,EQ,350.1,358,358,350.5,352,352.1,353.29,98979,3.49683E+12,,,
9/5/2006,UTIBANK,EQ,352.1,351,355,349.3,351.1,352.1,352.3,81786,2.88134E+12,,,
9/6/2006,UTIBANK,EQ,352.1,350,356.65,344.1,344.1,346.85,352.13,214423,7.55043E+12,,,
9/7/2006,UTIBANK,EQ,346.85,345,354,340.9,343.55,343.15,347.12,349703,1.21387E+13,,,
9/8/2006,UTIBANK,EQ,343.15,348,350.15,337.05,340.7,339.25,342.18,279031,9.54796E+12,,,
9/11/2006,UTIBANK,EQ,339.25,341.05,342.95,332.2,335.05,334.85,336.12,251247,8.44482E+12,,,
9/12/2006,UTIBANK,EQ,334.85,336,341,326,336.55,332.95,332.45,559293,1.85936E+13,,,
9/13/2006,UTIBANK,EQ,332.95,342,343.7,336.4,339.25,338.85,339.56,811819,2.75658E+13,,,
9/14/2006,UTIBANK,EQ,338.85,342.1,356.95,342.1,350,349.2,351.77,694953,2.44464E+13,,,
9/15/2006,UTIBANK,EQ,349.2,350,350,338.2,347,347.9,346.46,424206,1.46968E+13,,,
9/18/2006,UTIBANK,EQ,347.9,350.8,356.45,346.3,350.95,351.55,351.42,312485,1.09814E+13,,,
9/19/2006,UTIBANK,EQ,351.55,351,354.9,343.05,348,346.7,350.48,222616,7.80232E+12,,,
9/20/2006,UTIBANK,EQ,346.7,346.7,354.35,336.1,346.55,346.95,347.56,158890,5.52237E+12,,,
9/21/2006,UTIBANK,EQ,346.95,349,360.9,347,356,355.2,352.99,1298337,4.58294E+13,,,
9/22/2006,UTIBANK,EQ,355.2,355.5,359.55,351.2,351.5,352.85,355.61,224414,7.9803E+12,,,
9/25/2006,UTIBANK,EQ,352.85,350,355.95,347.2,353,352.5,352.34,355689,1.25325E+13,,,
9/26/2006,UTIBANK,EQ,352.5,351.05,355.95,347,350,350.1,351.01,284263,9.97779E+12,,,
9/27/2006,UTIBANK,EQ,350.1,350.1,371.95,350.1,369.95,370.15,365.22,1067134,3.89742E+13,,,
9/28/2006,UTIBANK,EQ,370.15,372,399,370,394,394.6,388.55,1492236,5.7981E+13,,,
9/29/2006,UTIBANK,EQ,394.6,394,394.9,377.5,379,379.2,383.86,638473,2.45082E+13,,,
10/3/2006,UTIBANK,EQ,379.2,375,386.5,375,380.9,380.45,382.64,410568,1.57102E+13,,,
10/4/2006,UTIBANK,EQ,380.45,384.7,386.9,372.1,384,383.8,384.32,729889,2.80509E+13,,,
10/5/2006,UTIBANK,EQ,383.8,388,392,383.15,387,388.8,388.17,657449,2.55205E+13,,,
10/6/2006,UTIBANK,EQ,388.8,391,401.4,389.5,393.8,394.45,394.99,599972,2.36982E+13,,,
10/9/2006,UTIBANK,EQ,394.45,394.1,398,385.3,387,388.6,391.78,315087,1.23444E+13,,,
10/10/2006,UTIBANK,EQ,388.6,389.3,393,385.2,390,389.05,389.36,262485,1.02202E+13,,,
10/11/2006,UTIBANK,EQ,389.05,390.1,393.2,384.85,389,387.2,388.07,186547,7.23934E+12,,,
10/12/2006,UTIBANK,EQ,387.2,388.95,399.9,385.25,399.15,397.3,393.49,432041,1.70006E+13,,,
10/13/2006,UTIBANK,EQ,397.3,404,411.9,404,410,410,408.83,961814,3.93219E+13,,,
10/16/2006,UTIBANK,EQ,410,415,430.9,411.15,416.2,419.3,418.82,1544265,6.46767E+13,,,
10/17/2006,UTIBANK,EQ,419.3,413,421,410.1,416.5,414.8,415.5,446928,1.85698E+13,,,
10/18/2006,UTIBANK,EQ,414.8,418,425,411,417.7,418.5,418.9,446985,1.87242E+13,,,
10/19/2006,UTIBANK,EQ,418.5,429.7,429.7,409,410,409.75,414.19,204263,8.46043E+12,,,
10/20/2006,UTIBANK,EQ,409.75,412,421.5,410.25,420.9,420.1,417.67,393316,1.64274E+13,,,
10/21/2006,UTIBANK,EQ,420.1,424.4,428.8,418.15,420,420.55,422.15,58014,2.44908E+12,,,
10/23/2006,UTIBANK,EQ,420.55,423,423,416,420,418.4,418.31,108134,4.5234E+12,,,
10/26/2006,UTIBANK,EQ,418.4,410,423.45,402.25,419.9,417.35,412.14,825158,3.40083E+13,,,
10/27/2006,UTIBANK,EQ,417.35,424,426.85,417.1,417.9,418.45,421.54,784307,3.30618E+13,,,
10/30/2006,UTIBANK,EQ,418.45,418.45,429.5,415,428.05,427.85,424.82,419788,1.78335E+13,,,
10/31/2006,UTIBANK,EQ,427.85,428,438.45,424,436.1,435.9,431.6,494402,2.13382E+13,,,
11/1/2006,UTIBANK,EQ,435.9,438.8,448.8,437,440.9,441.35,444.06,905457,4.02074E+13,,,
11/2/2006,UTIBANK,EQ,441.35,441.35,448.9,438.65,445,445.75,445.09,283210,1.26055E+13,,,
11/3/2006,UTIBANK,EQ,445.75,450,450,437.35,439.5,440.55,441.93,209926,9.27733E+12,,,
11/6/2006,UTIBANK,EQ,440.55,430,442.7,430,438,438.05,439.64,122272,5.37559E+12,,,
11/7/2006,UTIBANK,EQ,438.05,440,441.4,418.15,427.9,424.85,429.85,356144,1.53088E+13,,,
11/8/2006,UTIBANK,EQ,424.85,420.2,437.8,419,437.75,432.35,426.63,418818,1.78679E+13,,,
11/9/2006,UTIBANK,EQ,432.35,438.45,441,433.1,437,437.8,437.94,234329,1.02621E+13,,,
11/10/2006,UTIBANK,EQ,437.8,441.8,450.95,437,448,445,446.1,586293,2.61545E+13,,,
11/13/2006,UTIBANK,EQ,445,446,458.1,446,452,451.9,453.22,376150,1.7048E+13,,,
11/14/2006,UTIBANK,EQ,451.9,456,477.75,451,474.95,473.35,463.4,731707,3.39072E+13,,,
11/15/2006,UTIBANK,EQ,473.35,475,478.9,463.3,468,467,467.21,969617,4.53013E+13,,,
11/16/2006,UTIBANK,EQ,467,467.1,494.7,467.1,485.5,485.55,485.17,1286776,6.24308E+13,,,
11/17/2006,UTIBANK,EQ,485.55,490,497.9,477.2,484,485.05,486.74,924109,4.49799E+13,,,
11/20/2006,UTIBANK,EQ,485.05,480,500,469.1,490,492.25,479.09,729198,3.49349E+13,,,
11/21/2006,UTIBANK,EQ,492.25,493,507.85,490.1,504.5,503.6,501.16,809215,4.05548E+13,,,
11/22/2006,UTIBANK,EQ,503.6,505,514.8,503.1,505.8,505.2,509.03,734171,3.73715E+13,,,
11/23/2006,UTIBANK,EQ,505.2,505,509.8,495.1,500.9,499.45,500.99,380570,1.9066E+13,,,
11/24/2006,UTIBANK,EQ,499.45,495.3,509.95,494.05,494.15,496.5,497.6,272071,1.35384E+13,,,
11/27/2006,UTIBANK,EQ,496.5,500,506.95,493.1,495,496.05,498.9,354999,1.7711E+13,,,
11/28/2006,UTIBANK,EQ,496.05,496.05,496.05,488.5,488.6,491.2,491.61,316058,1.55378E+13,,,
11/29/2006,UTIBANK,EQ,491.2,495,495,467.8,471.5,469.85,477.71,710113,3.39227E+13,,,
11/30/2006,UTIBANK,EQ,469.85,471.5,479.9,468.2,475,474.3,475.16,554170,2.63318E+13,,,
12/1/2006,UTIBANK,EQ,474.3,479,496.6,477,495,493.5,490.82,484018,2.37564E+13,,,
12/4/2006,UTIBANK,EQ,493.5,500.05,504.8,493.1,495.5,495.85,498.7,536750,2.67677E+13,,,
12/5/2006,UTIBANK,EQ,495.85,498,500.65,485.5,492,491.3,494.08,337191,1.66599E+13,,,
12/6/2006,UTIBANK,EQ,491.3,480,495.4,480,482.35,483,486.8,223453,1.08778E+13,,,
12/7/2006,UTIBANK,EQ,483,488,491.35,477.05,482,483,485.23,257979,1.2518E+13,,,
12/8/2006,UTIBANK,EQ,483,492.1,492.1,461.6,463.9,464.95,472.65,617923,2.92062E+13,,,
12/11/2006,UTIBANK,EQ,464.95,460,466,431.5,440.5,443.85,443.85,426692,1.89389E+13,,,
12/12/2006,UTIBANK,EQ,443.85,415.2,459.9,415,442,431.3,435.76,460296,2.0058E+13,,,
12/13/2006,UTIBANK,EQ,431.3,433.75,447,425.25,440.2,441.5,437.55,332143,1.45329E+13,,,
12/14/2006,UTIBANK,EQ,441.5,448.7,452.9,442.5,446.5,448.2,448.61,431641,1.93641E+13,,,
12/15/2006,UTIBANK,EQ,448.2,449.5,463.85,449.5,457.6,458.65,457.77,409995,1.87682E+13,,,
12/18/2006,UTIBANK,EQ,458.65,458.65,475,446.65,474.8,472.45,460.79,335423,1.54559E+13,,,
12/19/2006,UTIBANK,EQ,472.45,469,479,456.05,463,468.1,468.96,336220,1.57675E+13,,,
12/20/2006,UTIBANK,EQ,468.1,468,480,452.3,462.1,463.3,463.72,359048,1.66499E+13,,,
12/21/2006,UTIBANK,EQ,463.3,472.1,472.1,457.15,469.7,465.65,462.23,379078,1.75221E+13,,,
12/22/2006,UTIBANK,EQ,465.65,468.25,471.5,458,460,461.3,464.4,223251,1.03677E+13,,,
12/26/2006,UTIBANK,EQ,461.3,471,471,458,464.9,463.6,460.57,117412,5.40764E+12,,,
12/27/2006,UTIBANK,EQ,463.6,460,474.85,460,465.1,466.7,469.41,255877,1.2011E+13,,,
12/28/2006,UTIBANK,EQ,466.7,471.05,473,453,457,456.4,457.49,665291,3.04362E+13,,,
12/29/2006,UTIBANK,EQ,456.4,456.4,472.5,456.4,467.25,469.6,467.14,547831,2.55916E+13,,,
1/2/2007,UTIBANK,EQ,469.6,471.8,471.8,461.3,469,467.9,467.15,181426,8.47533E+12,,,
1/3/2007,UTIBANK,EQ,467.9,469.9,477.95,465.3,476.6,474.65,472.14,245834,1.16068E+13,,,
1/4/2007,UTIBANK,EQ,474.65,479.9,485,469.1,470.05,474.25,479.21,313550,1.50255E+13,,,
1/5/2007,UTIBANK,EQ,474.25,473,480.75,466.3,471,472.85,475.94,254825,1.21282E+13,,,
1/8/2007,UTIBANK,EQ,472.85,472,472,459,470,465.55,463.79,496519,2.3028E+13,,,
1/9/2007,UTIBANK,EQ,465.55,470,475,460.05,468,467.25,466.81,1086719,5.07296E+13,,,
1/10/2007,UTIBANK,EQ,467.25,468.5,472,455.2,460.1,461.6,465.22,352622,1.64047E+13,,,
1/11/2007,UTIBANK,EQ,461.6,463.95,484,458,480.5,478.55,467.13,1101571,5.14577E+13,,,
1/12/2007,UTIBANK,EQ,478.55,489.8,502,484.9,501.7,499.8,494.47,1154720,5.70978E+13,,,
1/15/2007,UTIBANK,EQ,499.8,542,543,502,535,533.3,522.95,970334,5.07435E+13,,,
1/16/2007,UTIBANK,EQ,533.3,501.1,562.85,501.1,549.95,551.15,542.35,1170697,6.34925E+13,,,
1/17/2007,UTIBANK,EQ,551.15,551,564.9,541.25,545.5,547.6,553.29,805259,4.45544E+13,,,
1/18/2007,UTIBANK,EQ,547.6,548.5,556,538.25,545,546.95,549.01,1887707,1.03638E+14,,,
1/19/2007,UTIBANK,EQ,546.95,546.95,547.1,530.5,536.15,535.25,535.65,458794,2.45754E+13,,,
1/22/2007,UTIBANK,EQ,535.25,540.65,553.9,530,543,546.35,542.62,352476,1.91262E+13,,,
1/23/2007,UTIBANK,EQ,546.35,547,548,505,505.9,509.15,521.02,883364,4.60248E+13,,,
1/24/2007,UTIBANK,EQ,509.15,520,520,505,511.5,509.05,511.29,744847,3.80832E+13,,,
1/25/2007,UTIBANK,EQ,509.05,518.7,518.7,512.35,515,514.35,514.6,413093,2.12576E+13,,,
1/29/2007,UTIBANK,EQ,514.35,521,522.5,501,502.7,504,510.99,294666,1.50572E+13,,,
1/31/2007,UTIBANK,EQ,504,504,539.5,504,537,534.6,526.69,1093289,5.75821E+13,,,
2/1/2007,UTIBANK,EQ,534.6,535.5,547.4,530.4,544,542.15,541.38,496986,2.6906E+13,,,
2/2/2007,UTIBANK,EQ,542.15,545,615,543.2,586.45,587.75,582.86,2128312,1.2405E+14,,,
2/5/2007,UTIBANK,EQ,587.75,588,600,559.9,562,564.8,576.75,1434267,8.27215E+13,,,
2/6/2007,UTIBANK,EQ,564.8,565,571.9,545.3,550,547.65,556.66,1242440,6.9162E+13,,,
2/7/2007,UTIBANK,EQ,547.65,547,566,547,552.2,552.85,556.32,684041,3.80548E+13,,,
2/8/2007,UTIBANK,EQ,552.85,532.25,569.85,532.25,564.1,564.1,562.2,859541,4.83235E+13,,,
2/9/2007,UTIBANK,EQ,564.1,556.1,582,542,571,573.3,572.49,1869043,1.07001E+14,,,
2/12/2007,UTIBANK,EQ,573.3,553.3,575,549.5,555.25,553.85,555.98,623474,3.46639E+13,,,
2/13/2007,UTIBANK,EQ,553.85,553,553,498.6,523.1,518,532.67,1152239,6.13764E+13,,,
2/14/2007,UTIBANK,EQ,518,506.3,526,476.65,521,520.75,502.64,1366473,6.86846E+13,,,
2/15/2007,UTIBANK,EQ,520.75,523,549,521,545,546.55,538.54,1046920,5.63812E+13,,,
2/19/2007,UTIBANK,EQ,546.55,553.75,564,535.1,544.95,547.55,552.07,1244264,6.86925E+13,,,
2/20/2007,UTIBANK,EQ,547.55,540,552,525,535,531.7,533.42,805370,4.29599E+13,,,
2/21/2007,UTIBANK,EQ,531.7,521.05,542.4,511.3,537,536.45,534.2,556864,2.97475E+13,,,
2/22/2007,UTIBANK,EQ,536.45,530,540,514,520,519.6,525.94,1017474,5.35132E+13,,,
2/23/2007,UTIBANK,EQ,519.6,524,527.7,481.1,490.15,490.95,496.34,1682661,8.35174E+13,,,
2/26/2007,UTIBANK,EQ,490.95,493,504.05,484.15,498.5,495.45,493.85,575413,2.84168E+13,,,
2/27/2007,UTIBANK,EQ,495.45,500,502,483.1,484,487.65,491.98,723324,3.5586E+13,,,
2/28/2007,UTIBANK,EQ,487.65,474.7,486.9,415,456.4,460.7,469.08,709959,3.33024E+13,,,
3/1/2007,UTIBANK,EQ,460.7,466.95,492,457,482.9,484.75,472.14,397400,1.87628E+13,,,
3/2/2007,UTIBANK,EQ,484.75,486,488,462.25,470,470.2,474.88,660004,3.13425E+13,,,
3/5/2007,UTIBANK,EQ,470.2,465,465,432.2,446.9,446.6,443.85,815248,3.61851E+13,,,
3/6/2007,UTIBANK,EQ,446.6,449,469,420.2,433.05,431.1,432.53,1178189,5.09599E+13,,,
3/7/2007,UTIBANK,EQ,431.1,449.9,458,396.25,420.7,415.35,418.66,1387033,5.80692E+13,,,
3/8/2007,UTIBANK,EQ,415.35,423.65,450,412.05,436.5,436.1,431.2,863747,3.72447E+13,,,
3/9/2007,UTIBANK,EQ,436.1,439.9,467.9,427,456.5,456.4,455.05,967997,4.40484E+13,,,
3/12/2007,UTIBANK,EQ,456.4,451,472.95,451,459,459.05,464.03,641141,2.97511E+13,,,
3/13/2007,UTIBANK,EQ,459.05,457.1,501.2,457.1,494,493.6,483.31,1090008,5.26817E+13,,,
3/14/2007,UTIBANK,EQ,493.6,485,485,463.5,470,472.8,470.96,1304939,6.14573E+13,,,
3/15/2007,UTIBANK,EQ,472.8,481.95,496.4,465.05,470,469.3,477.71,549148,2.62333E+13,,,
3/16/2007,UTIBANK,EQ,469.3,475.7,477,436.5,447.25,448.7,453.26,685452,3.10688E+13,,,
3/19/2007,UTIBANK,EQ,448.7,455,475.5,442.1,471.35,470.05,457.24,520700,2.38085E+13,,,
3/20/2007,UTIBANK,EQ,470.05,480,481,458.5,461,462.8,471.02,454288,2.1398E+13,,,
3/21/2007,UTIBANK,EQ,462.8,465,485,463,478,481.1,478.89,676557,3.23998E+13,,,
3/22/2007,UTIBANK,EQ,481.1,488,508.9,485.1,504.5,503.9,501.72,885384,4.44217E+13,,,
3/23/2007,UTIBANK,EQ,503.9,504.9,530,491.55,528.2,524.65,515.48,995365,5.13089E+13,,,
3/26/2007,UTIBANK,EQ,524.65,529.25,544,516.8,518.1,519.55,528.59,621965,3.28764E+13,,,
3/28/2007,UTIBANK,EQ,519.55,519,524,486,498.1,495.35,501.84,780328,3.91602E+13,,,
3/29/2007,UTIBANK,EQ,495.35,505,515.15,473.15,480,480,479.84,1359849,6.52508E+13,,,
3/30/2007,UTIBANK,EQ,480,487,494.5,482.5,494.5,490.4,489.71,691505,3.38636E+13,,,
4/2/2007,UTIBANK,EQ,490.4,469.95,472.9,450,458.65,459.3,462.8,942394,4.36136E+13,,,
4/3/2007,UTIBANK,EQ,459.3,466,473,455.25,464.95,465.5,465.99,584744,2.72483E+13,,,
4/4/2007,UTIBANK,EQ,465.5,466,478,455.15,456.5,458.7,464.24,695597,3.22923E+13,,,
4/5/2007,UTIBANK,EQ,458.7,465,465,435,450.15,451.45,450.04,1223539,5.50646E+13,,,
4/9/2007,UTIBANK,EQ,451.45,455,504.8,455,499,499.35,481.34,1595309,7.67891E+13,,,
4/10/2007,UTIBANK,EQ,499.35,500,505,483.3,485.75,489.3,491.83,857744,4.2186E+13,,,
4/11/2007,UTIBANK,EQ,489.3,489.3,494.95,465.05,467.05,467.8,479.53,625886,3.00134E+13,,,
4/12/2007,UTIBANK,EQ,467.8,465,465,452.25,463.15,463.25,462.3,467965,2.16338E+13,,,
4/13/2007,UTIBANK,EQ,463.25,469,478,465.6,468.1,468.9,471.99,1185080,5.59349E+13,,,
4/16/2007,UTIBANK,EQ,468.9,475,478.4,467.7,468.2,468.9,470.84,1073491,5.0544E+13,,,
4/17/2007,UTIBANK,EQ,468.9,475,475,463.3,464,465.1,469.95,1615996,7.59443E+13,,,
4/18/2007,UTIBANK,EQ,465.1,470.15,476,468.1,471,471.3,472.91,1653442,7.81929E+13,,,
4/19/2007,UTIBANK,EQ,471.3,469.95,470.9,456.25,466.05,464.6,465.59,910222,4.23794E+13,,,
4/20/2007,UTIBANK,EQ,464.6,470,472.9,460.1,465,466.25,467.29,536553,2.50723E+13,,,
4/23/2007,UTIBANK,EQ,466.25,470.4,472,460,464,462.95,466.04,402003,1.87349E+13,,,
4/24/2007,UTIBANK,EQ,462.95,461,478.5,458,468.4,468.2,471.93,2573309,1.21441E+14,,,
4/25/2007,UTIBANK,EQ,468.2,474.9,474.9,466,467,467.7,468.97,1210255,5.67568E+13,,,
4/26/2007,UTIBANK,EQ,467.7,472.8,473,461.1,467,465.8,465.98,1718319,8.00706E+13,,,
4/27/2007,UTIBANK,EQ,465.8,466.15,469,453.05,456,455,461.7,659217,3.04358E+13,,,
