Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
3/11/2002,UTIBANK,EQ,40.45,40,41.4,38.85,39,39,39.39,58654,2.3101E+11,,,
3/12/2002,UTIBANK,EQ,39,39,39.15,37.65,37.95,37.85,38.34,40354,1.54726E+11,,,
3/13/2002,UTIBANK,EQ,37.85,36.25,38.5,36.25,38,38,37.91,35243,1.33599E+11,,,
3/14/2002,UTIBANK,EQ,38,38.3,39.85,38.3,39.4,39,39.02,83906,3.27398E+11,,,
3/15/2002,UTIBANK,EQ,39,40.8,40.8,38.9,40,40,39.54,50208,1.98547E+11,,,
3/18/2002,UTIBANK,EQ,40,40.9,41.7,39,39,39.1,39.69,48192,1.91274E+11,,,
3/19/2002,UTIBANK,EQ,39.1,39.05,39.85,37.85,38,38.05,38.51,39357,1.51559E+11,,,
3/20/2002,UTIBANK,EQ,38.05,38.85,38.85,36.8,37,37.05,37.56,75420,2.8328E+11,,,
3/21/2002,UTIBANK,EQ,37.05,37.95,38.35,37.65,37.65,37.85,38.03,56578,2.15145E+11,,,
3/22/2002,UTIBANK,EQ,37.85,37.2,38,37,37.25,37.1,37.36,36973,1.38139E+11,,,
3/26/2002,UTIBANK,EQ,37.1,36.95,39.8,36.9,38.9,38.95,38.15,59785,2.28055E+11,,,
3/27/2002,UTIBANK,EQ,38.95,39.9,41,38.5,39,38.7,39.46,67245,2.6535E+11,,,
3/28/2002,UTIBANK,EQ,38.7,38.95,40,38.25,39.45,39.85,39.26,71968,2.82538E+11,,,
4/1/2002,UTIBANK,EQ,39.85,40.75,42,40.5,40.65,40.7,41.2,156994,6.46862E+11,,,
4/2/2002,UTIBANK,EQ,40.7,41,41.8,39.85,40.25,40.05,40.74,110872,4.51728E+11,,,
4/3/2002,UTIBANK,EQ,40.05,41,41,38.3,38.85,38.65,39.2,55025,2.15707E+11,,,
4/4/2002,UTIBANK,EQ,38.65,40.9,40.9,39,40,39.8,39.57,72126,2.8542E+11,,,
4/5/2002,UTIBANK,EQ,39.8,39.7,40.5,39.5,40.25,40.3,40.04,71094,2.84629E+11,,,
4/8/2002,UTIBANK,EQ,40.3,41.25,41.25,39.6,40.2,40.15,40.19,79594,3.19873E+11,,,
4/9/2002,UTIBANK,EQ,40.15,40.7,40.7,38.8,39,39.1,39.24,49038,1.92422E+11,,,
4/10/2002,UTIBANK,EQ,39.1,39.9,39.9,38.5,38.75,38.55,38.88,22806,88669440000,,,
4/11/2002,UTIBANK,EQ,38.55,38.6,38.75,37.35,38.5,38.15,38,82178,3.12257E+11,,,
4/12/2002,UTIBANK,EQ,38.15,38,38.95,37.45,38.05,37.7,37.85,66956,2.53447E+11,,,
4/15/2002,UTIBANK,EQ,37.7,38.6,38.95,37.55,38,38,38.06,48345,1.84012E+11,,,
4/16/2002,UTIBANK,EQ,38,38.95,38.95,37.15,37.5,37.55,37.66,27144,1.02217E+11,,,
4/17/2002,UTIBANK,EQ,37.55,38,38.75,37.5,37.5,37.6,37.89,33670,1.2756E+11,,,
4/18/2002,UTIBANK,EQ,37.6,37.5,38.3,37.5,37.65,37.85,37.72,26152,98639370000,,,
4/19/2002,UTIBANK,EQ,37.85,37.9,38.4,37.5,37.5,37.6,37.67,47511,1.78998E+11,,,
4/22/2002,UTIBANK,EQ,37.6,37.5,37.9,36,36.5,36.6,37.12,55718,2.06826E+11,,,
4/23/2002,UTIBANK,EQ,36.6,36.65,37.5,35.85,37,36.85,36.85,32107,1.18328E+11,,,
4/24/2002,UTIBANK,EQ,36.85,36.65,37.45,36.6,37.25,36.9,36.86,24332,89682710000,,,
4/25/2002,UTIBANK,EQ,36.9,37.85,37.95,36.85,37.5,37.15,37.39,42518,1.58984E+11,,,
4/26/2002,UTIBANK,EQ,37.15,37.2,38.05,36.6,36.75,36.85,37.17,32833,1.2204E+11,,,
4/29/2002,UTIBANK,EQ,36.85,37.3,37.5,36.55,36.65,36.7,37.01,39825,1.47377E+11,,,
4/30/2002,UTIBANK,EQ,36.7,36.55,37.2,36.45,36.8,36.7,36.73,35900,1.31863E+11,,,
5/2/2002,UTIBANK,EQ,36.7,37.8,40.2,37.65,39.9,39.6,38.82,342361,1.32896E+12,,,
5/3/2002,UTIBANK,EQ,39.6,41.7,41.7,40,40.6,40.6,40.83,442512,1.80689E+12,,,
5/6/2002,UTIBANK,EQ,40.6,40.95,41.95,40.6,41.8,41.65,41.39,237158,9.8166E+11,,,
5/7/2002,UTIBANK,EQ,41.65,41,41.9,40.1,40.35,40.25,40.79,99634,4.06411E+11,,,
5/8/2002,UTIBANK,EQ,40.25,41.45,41.45,40.1,40.55,40.35,40.41,119225,4.81816E+11,,,
5/9/2002,UTIBANK,EQ,40.35,41.4,41.4,39.65,40.4,40.1,40.23,68506,2.75603E+11,,,
5/10/2002,UTIBANK,EQ,40.1,41.5,41.5,39.75,40.25,40.1,40.02,85866,3.43625E+11,,,
5/13/2002,UTIBANK,EQ,40.1,41,41.2,38.05,41.2,41,40.32,101062,4.0752E+11,,,
5/14/2002,UTIBANK,EQ,41,41.1,41.75,40.35,40.35,40.55,40.98,86891,3.56052E+11,,,
5/15/2002,UTIBANK,EQ,40.55,41.3,41.3,39.1,39.6,39.3,39.95,52491,2.0969E+11,,,
5/16/2002,UTIBANK,EQ,39.3,40.7,40.7,38.9,39.1,39.05,39.07,64135,2.50566E+11,,,
5/17/2002,UTIBANK,EQ,39.05,39.7,39.7,37.7,38.75,38.6,38.74,55486,2.1497E+11,,,
5/20/2002,UTIBANK,EQ,38.6,38.2,38.5,35.6,35.75,36,36.58,99729,3.64843E+11,,,
5/21/2002,UTIBANK,EQ,36,36.5,36.5,33,33.25,33.15,33.67,97420,3.28022E+11,,,
5/22/2002,UTIBANK,EQ,33.15,32.75,34.5,32.25,34,33.8,33.65,89873,3.0238E+11,,,
5/23/2002,UTIBANK,EQ,33.8,34.45,36,34.1,36,35.05,34.62,49832,1.72531E+11,,,
5/24/2002,UTIBANK,EQ,35.05,36.7,37.5,35.7,37.5,37.15,36.47,69336,2.52853E+11,,,
5/27/2002,UTIBANK,EQ,37.15,37.7,38.2,36.25,37.5,37.05,37.04,32583,1.20699E+11,,,
5/28/2002,UTIBANK,EQ,37.05,37,37.15,35.6,35.75,35.8,36.09,40839,1.47405E+11,,,
5/29/2002,UTIBANK,EQ,35.8,37.4,37.4,35.25,35.9,35.9,35.76,30471,1.08977E+11,,,
5/30/2002,UTIBANK,EQ,35.9,36.65,36.9,36,36.15,36.15,36.42,23420,85292730000,,,
5/31/2002,UTIBANK,EQ,36.15,36.6,36.6,35.3,35.7,35.55,35.65,19230,68548530000,,,
6/3/2002,UTIBANK,EQ,35.55,38.5,38.5,36,36.95,36.8,36.61,26115,95598035000,,,
6/4/2002,UTIBANK,EQ,36.8,37.5,37.5,36.6,37,37.05,36.98,32048,1.18501E+11,,,
6/5/2002,UTIBANK,EQ,37.05,33.9,38,33.9,38,37.95,37.51,43696,1.63882E+11,,,
6/6/2002,UTIBANK,EQ,37.95,39.25,39.25,37.55,38,37.9,37.96,28976,1.09982E+11,,,
6/7/2002,UTIBANK,EQ,37.9,38,38,37.1,37.5,37.55,37.44,46120,1.72676E+11,,,
6/10/2002,UTIBANK,EQ,37.55,38.25,38.6,37.5,37.85,37.6,37.85,43846,1.65941E+11,,,
6/11/2002,UTIBANK,EQ,37.6,40,40,38,38.35,38.25,38.3,57686,2.20935E+11,,,
6/12/2002,UTIBANK,EQ,38.25,38.5,40.5,38.35,40.25,40,39.82,145953,5.81225E+11,,,
6/13/2002,UTIBANK,EQ,40,47,47,40.5,42,41.45,42.54,285986,1.21655E+12,,,
6/14/2002,UTIBANK,EQ,41.45,42.85,42.85,40.65,41,40.95,41.29,69968,2.8888E+11,,,
6/17/2002,UTIBANK,EQ,40.95,48.75,48.75,41.5,42,41.9,42.1,106119,4.46798E+11,,,
6/18/2002,UTIBANK,EQ,41.9,43.95,43.95,41.1,41.5,41.45,41.86,62769,2.6273E+11,,,
6/19/2002,UTIBANK,EQ,41.45,43,43,40.15,40.25,40.65,40.98,47904,1.96294E+11,,,
6/20/2002,UTIBANK,EQ,40.65,41.9,41.9,39.6,39.6,39.9,40.23,44124,1.77533E+11,,,
6/21/2002,UTIBANK,EQ,39.9,40.9,41.75,40,40,40.15,40.57,56456,2.29037E+11,,,
6/24/2002,UTIBANK,EQ,40.15,41.95,41.95,40.05,40.85,40.6,40.61,48412,1.96597E+11,,,
6/25/2002,UTIBANK,EQ,40.6,40.15,40.9,39.65,40.4,40.35,40.12,59412,2.38359E+11,,,
6/26/2002,UTIBANK,EQ,40.35,39,39,38.4,38.8,38.65,38.66,48601,1.87911E+11,,,
6/27/2002,UTIBANK,EQ,38.65,38.9,39.4,38.55,38.65,38.75,38.85,18926,73530025000,,,
6/28/2002,UTIBANK,EQ,38.75,42.9,42.9,38.6,38.75,38.85,39.02,15603,60886110000,,,
7/1/2002,UTIBANK,EQ,38.85,38.05,39.85,38.05,38.25,38.4,38.56,58042,2.23829E+11,,,
7/2/2002,UTIBANK,EQ,38.4,39.4,39.4,38,38.25,38.25,38.34,45364,1.73942E+11,,,
7/3/2002,UTIBANK,EQ,38.25,39,39.1,38.5,38.75,38.85,38.83,29908,1.16129E+11,,,
7/4/2002,UTIBANK,EQ,38.85,39,39.4,38.6,38.65,38.75,38.94,36512,1.42178E+11,,,
7/5/2002,UTIBANK,EQ,38.75,40.1,40.1,38.7,38.75,38.8,39.14,71834,2.81166E+11,,,
7/8/2002,UTIBANK,EQ,38.8,39.5,40.6,39.4,39.6,39.5,39.77,93759,3.72901E+11,,,
7/9/2002,UTIBANK,EQ,39.5,40.8,42.2,40.2,41.25,41.2,41.21,230796,9.51024E+11,,,
7/10/2002,UTIBANK,EQ,41.2,41.95,43.5,41.5,42.55,42.45,42.51,437024,1.85777E+12,,,
7/11/2002,UTIBANK,EQ,42.45,42.55,43.5,38.9,40.1,40,41.49,895447,3.71527E+12,,,
7/12/2002,UTIBANK,EQ,40,33,41.5,33,40.85,40.45,40.4,118072,4.77026E+11,,,
7/15/2002,UTIBANK,EQ,40.45,41.25,41.4,39.5,40.5,40.3,40.19,141746,5.69699E+11,,,
7/16/2002,UTIBANK,EQ,40.3,41.25,41.25,40,40.05,40.1,40.15,117585,4.72083E+11,,,
7/17/2002,UTIBANK,EQ,40.1,40.95,40.95,38.05,39.15,39.3,39.3,66901,2.62921E+11,,,
7/18/2002,UTIBANK,EQ,39.3,43,43,39.15,39.5,39.45,39.74,48420,1.92432E+11,,,
7/19/2002,UTIBANK,EQ,39.45,40.65,40.65,38.05,39.7,39.55,39.45,30572,1.20611E+11,,,
7/22/2002,UTIBANK,EQ,39.55,40.65,40.65,38.15,38.2,38.3,38.84,49351,1.91691E+11,,,
7/23/2002,UTIBANK,EQ,38.3,36.05,38.5,36.05,36.85,36.7,36.9,102429,3.77944E+11,,,
7/24/2002,UTIBANK,EQ,36.7,36.7,37,36.3,36.65,36.5,36.56,35204,1.28719E+11,,,
7/25/2002,UTIBANK,EQ,36.5,37.8,37.8,36.35,36.4,36.5,36.73,34270,1.25861E+11,,,
7/26/2002,UTIBANK,EQ,36.5,36.5,36.5,35.2,35.2,35.35,35.67,50946,1.81745E+11,,,
7/29/2002,UTIBANK,EQ,35.35,35.5,36.25,33.5,34.5,34.45,34.27,58444,2.00289E+11,,,
7/30/2002,UTIBANK,EQ,34.45,35.4,35.5,34.1,34.5,34.35,34.98,38083,1.33203E+11,,,
7/31/2002,UTIBANK,EQ,34.35,33.55,34.85,33.15,34.6,34.1,33.66,67389,2.2685E+11,,,
8/1/2002,UTIBANK,EQ,34.1,34.9,38,34.15,34.25,34.5,35.11,51130,1.79527E+11,,,
8/2/2002,UTIBANK,EQ,34.5,34,35.75,33.85,35.6,35.5,34.99,46244,1.61797E+11,,,
8/5/2002,UTIBANK,EQ,35.5,42,42,34.8,35,35,35.05,47158,1.65281E+11,,,
8/6/2002,UTIBANK,EQ,35,37.5,37.5,34.8,35,35,35,26017,91052760000,,,
8/7/2002,UTIBANK,EQ,35,34.5,35.45,34.5,34.9,34.8,34.96,34009,1.18884E+11,,,
8/8/2002,UTIBANK,EQ,34.8,35.95,37.85,34.5,34.7,34.85,35.55,63784,2.26765E+11,,,
8/9/2002,UTIBANK,EQ,34.85,36.7,36.7,34.6,35.05,35.2,35.02,70467,2.46746E+11,,,
8/12/2002,UTIBANK,EQ,35.2,36.45,36.45,34.75,34.75,34.95,35.31,29438,1.0394E+11,,,
8/13/2002,UTIBANK,EQ,34.95,36.45,36.45,34.8,34.95,35,35.07,11494,40314170000,,,
8/14/2002,UTIBANK,EQ,35,36.45,36.5,34.8,35,35.05,35,14771,51698350000,,,
8/16/2002,UTIBANK,EQ,35.05,35.9,35.9,34.8,35,35,35.01,56535,1.97902E+11,,,
8/19/2002,UTIBANK,EQ,35,36.5,36.5,34.65,34.85,34.7,34.85,23331,81309570000,,,
8/20/2002,UTIBANK,EQ,34.7,36.45,36.45,34.7,35.1,35.05,34.88,14301,49878445000,,,
8/21/2002,UTIBANK,EQ,35.05,36.25,36.25,34.75,34.75,34.85,34.96,25873,90455360000,,,
8/22/2002,UTIBANK,EQ,34.85,35.8,35.8,35.05,35.3,35.35,35.31,21022,74223575000,,,
8/23/2002,UTIBANK,EQ,35.35,35.7,35.75,35.1,35.75,35.5,35.33,18758,66277670000,,,
8/26/2002,UTIBANK,EQ,35.5,35.9,36.5,35.5,36.45,36.3,36.13,31833,1.15016E+11,,,
8/27/2002,UTIBANK,EQ,36.3,37.9,39.25,36,36.45,36.35,37.67,160066,6.02894E+11,,,
8/28/2002,UTIBANK,EQ,36.35,36.4,36.85,35.65,35.75,35.8,36.31,86456,3.13919E+11,,,
8/29/2002,UTIBANK,EQ,35.8,36.6,36.6,35,35.15,35,35.15,74417,2.61543E+11,,,
8/30/2002,UTIBANK,EQ,35,35.95,35.95,35,35,35.05,35.12,26238,92149975000,,,
9/2/2002,UTIBANK,EQ,35.05,36.5,36.5,35.35,35.5,35.55,35.92,40887,1.46886E+11,,,
9/3/2002,UTIBANK,EQ,35.55,36.35,36.5,35.2,36.45,36.25,35.95,54575,1.96211E+11,,,
9/4/2002,UTIBANK,EQ,36.25,35.05,36.45,35.05,36.35,36.1,35.97,32863,1.18198E+11,,,
9/5/2002,UTIBANK,EQ,36.1,36.45,36.45,35.8,36.05,36.1,36.16,24315,87920935000,,,
9/6/2002,UTIBANK,EQ,36.1,37,37,35.5,35.8,35.75,35.97,39540,1.42242E+11,,,
9/9/2002,UTIBANK,EQ,35.75,36.8,36.8,35.25,35.55,35.65,35.64,15166,54057350000,,,
9/11/2002,UTIBANK,EQ,35.65,36.45,36.45,35.5,35.8,35.75,35.8,20718,74161295000,,,
9/12/2002,UTIBANK,EQ,35.75,36,36.3,35.8,35.9,35.9,35.96,28724,1.033E+11,,,
9/13/2002,UTIBANK,EQ,35.9,36,36,35.6,35.9,35.75,35.78,16843,60269110000,,,
9/16/2002,UTIBANK,EQ,35.75,35.2,35.95,35,35,35,35.17,48598,1.70901E+11,,,
9/17/2002,UTIBANK,EQ,35,35.45,35.45,35,35.2,35.1,35.09,17922,62888855000,,,
9/18/2002,UTIBANK,EQ,35.1,35.9,35.9,35,35,35,35.19,26346,92711980000,,,
9/19/2002,UTIBANK,EQ,35,35.75,35.75,35,35.3,35.1,35.07,52292,1.83383E+11,,,
9/20/2002,UTIBANK,EQ,35.1,35,35.5,34.05,35.5,35.4,35.13,70916,2.49144E+11,,,
9/23/2002,UTIBANK,EQ,35.4,36.2,36.2,35,35.35,35.3,35.16,76890,2.70307E+11,,,
9/24/2002,UTIBANK,EQ,35.3,36,36.25,35.15,35.5,35.5,35.42,51296,1.81687E+11,,,
9/25/2002,UTIBANK,EQ,35.5,35.4,35.4,35.05,35.2,35.15,35.19,13350,46976015000,,,
9/26/2002,UTIBANK,EQ,35.15,35.15,35.4,35.15,35.35,35.25,35.29,26403,93166915000,,,
9/27/2002,UTIBANK,EQ,35.25,35.5,36.2,35.3,36.2,36.1,35.78,28958,1.03626E+11,,,
9/30/2002,UTIBANK,EQ,36.1,36,37.5,36,36.9,36.75,36.76,44775,1.64585E+11,,,
10/1/2002,UTIBANK,EQ,36.75,36.85,36.85,36,36.4,36.3,36.36,14587,53031045000,,,
10/3/2002,UTIBANK,EQ,36.3,37.45,37.45,35.95,36.05,36.15,36.1,14145,51059765000,,,
10/4/2002,UTIBANK,EQ,36.15,36.95,36.95,35.95,36,36.05,36,16477,59310875000,,,
10/7/2002,UTIBANK,EQ,36.05,37.45,37.45,35.95,36.05,35.95,36,45020,1.62077E+11,,,
10/8/2002,UTIBANK,EQ,35.95,36.95,36.95,35.95,36.1,36.15,36.13,12815,46304265000,,,
10/9/2002,UTIBANK,EQ,36.15,36.2,36.45,35.75,36.15,36.05,36.06,22654,81697175000,,,
10/10/2002,UTIBANK,EQ,36.05,36,36.2,35.95,36.1,36.05,36,16901,60839820000,,,
10/11/2002,UTIBANK,EQ,36.05,36.05,36.3,36.05,36.05,36.05,36.13,12368,44683570000,,,
10/14/2002,UTIBANK,EQ,36.05,36.5,36.5,36,36,36,36.07,12445,44883520000,,,
10/16/2002,UTIBANK,EQ,36,37,37,35.95,36,36,36.04,72095,2.59805E+11,,,
10/17/2002,UTIBANK,EQ,36,36.25,36.25,35.95,36.1,36,36.01,10512,37851365000,,,
10/18/2002,UTIBANK,EQ,36,38,38,35.95,36.35,36.1,36.03,36348,1.30957E+11,,,
10/21/2002,UTIBANK,EQ,36.1,37,37,35.9,36,36.05,35.99,28053,1.00953E+11,,,
10/22/2002,UTIBANK,EQ,36.05,37.45,37.45,35.95,36.15,36,36.02,34951,1.25909E+11,,,
10/23/2002,UTIBANK,EQ,36,40,40,35.95,36.25,36.15,36.12,47186,1.7043E+11,,,
10/24/2002,UTIBANK,EQ,36.15,37.3,38.25,36.35,37.6,37.85,37.51,206316,7.73931E+11,,,
10/25/2002,UTIBANK,EQ,37.85,38.35,38.35,36,36.05,36.2,36.46,87529,3.19118E+11,,,
10/28/2002,UTIBANK,EQ,36.2,37,37,35.95,36.1,36.05,36.05,27121,97762950000,,,
10/29/2002,UTIBANK,EQ,36.05,36.95,36.95,36.05,36.45,36.35,36.35,31411,1.14182E+11,,,
10/30/2002,UTIBANK,EQ,36.35,36.8,36.8,36.15,36.5,36.55,36.36,20085,73026580000,,,
10/31/2002,UTIBANK,EQ,36.55,38,38,36,36.25,36.1,36.3,36111,1.31078E+11,,,
11/1/2002,UTIBANK,EQ,36.1,35.85,36.6,35.85,36.2,36.1,36.31,22451,81512740000,,,
11/4/2002,UTIBANK,EQ,36.1,36.05,36.4,36,36,36.1,36.08,14525,52404440000,,,
11/5/2002,UTIBANK,EQ,36.1,37,37,36.1,36.6,36.5,36.43,53841,1.96133E+11,,,
11/7/2002,UTIBANK,EQ,36.5,38,38,36.15,36.2,36.2,36.31,31311,1.13694E+11,,,
11/8/2002,UTIBANK,EQ,36.2,37,37,36.15,36.7,36.55,36.42,16145,58798025000,,,
11/11/2002,UTIBANK,EQ,36.55,38,38,36.4,36.9,36.75,36.92,28623,1.05674E+11,,,
11/12/2002,UTIBANK,EQ,36.75,37.5,37.5,36.2,36.25,36.4,36.55,15364,56150795000,,,
11/13/2002,UTIBANK,EQ,36.4,37.45,37.45,36.05,36.25,36.25,36.3,11353,41216500000,,,
11/14/2002,UTIBANK,EQ,36.25,37.45,37.45,36.1,36.15,36.2,36.34,26637,96801270000,,,
11/15/2002,UTIBANK,EQ,36.2,35.55,36.95,35.55,36.25,36.15,36.02,72546,2.61279E+11,,,
11/18/2002,UTIBANK,EQ,36.15,40,40,36.1,36.4,36.4,36.32,26902,97708580000,,,
11/20/2002,UTIBANK,EQ,36.4,38,38,36.4,36.6,36.6,36.55,20053,73302075000,,,
11/21/2002,UTIBANK,EQ,36.6,37.95,37.95,36.6,37.45,37.15,37.02,35913,1.32941E+11,,,
11/22/2002,UTIBANK,EQ,37.15,37.45,38.4,36.7,37.75,37.7,37.74,60015,2.26491E+11,,,
11/25/2002,UTIBANK,EQ,37.7,37.7,38.45,37.7,38,38.05,38,77146,2.93157E+11,,,
11/26/2002,UTIBANK,EQ,38.05,38.9,40.5,38.6,39.2,39.1,39.36,159095,6.26248E+11,,,
11/27/2002,UTIBANK,EQ,39.1,39.7,39.9,39,39.2,39.05,39.31,95920,3.77055E+11,,,
11/28/2002,UTIBANK,EQ,39.05,39,39.8,38.5,38.9,38.7,39.03,43375,1.69272E+11,,,
11/29/2002,UTIBANK,EQ,38.7,39.5,39.5,38.05,38.45,38.4,38.56,33269,1.2828E+11,,,
12/2/2002,UTIBANK,EQ,38.4,38.95,39.4,38.45,39,38.9,38.96,56265,2.19213E+11,,,
12/3/2002,UTIBANK,EQ,38.9,40,40,38.1,38.45,38.3,38.52,42912,1.65307E+11,,,
12/4/2002,UTIBANK,EQ,38.3,39.9,39.9,37.7,38.4,38.1,38.07,31622,1.20379E+11,,,
12/5/2002,UTIBANK,EQ,38.1,39.3,39.3,38,38.1,38.1,38.39,52182,2.00328E+11,,,
12/6/2002,UTIBANK,EQ,38.1,40,40.1,38.7,39.65,39.4,39.51,185126,7.31349E+11,,,
12/9/2002,UTIBANK,EQ,39.4,35.7,41.25,35.4,39.5,39.4,40.04,170727,6.83543E+11,,,
12/10/2002,UTIBANK,EQ,39.4,38.6,39.4,38.5,38.9,38.85,38.82,43400,1.68463E+11,,,
12/11/2002,UTIBANK,EQ,38.85,39.1,45,38.6,44.5,43.3,40.62,1076332,4.37218E+12,,,
12/12/2002,UTIBANK,EQ,43.3,45,45.15,43,43.6,43.7,44.05,646622,2.84811E+12,,,
12/13/2002,UTIBANK,EQ,43.7,45.5,45.5,43.85,44.45,44.45,44.44,276994,1.23088E+12,,,
12/16/2002,UTIBANK,EQ,44.45,48,48,42,44.35,44.1,44.11,286426,1.26335E+12,,,
12/17/2002,UTIBANK,EQ,44.1,44.8,44.8,42.25,43.65,43.7,43.31,175322,7.59351E+11,,,
12/18/2002,UTIBANK,EQ,43.7,45,45.8,44.1,45.4,45.4,44.87,375053,1.68271E+12,,,
12/19/2002,UTIBANK,EQ,45.4,45.9,45.9,43.25,44.1,43.8,44.25,185774,8.2207E+11,,,
12/20/2002,UTIBANK,EQ,43.8,44.65,44.65,43.2,44,43.8,43.68,87008,3.8005E+11,,,
12/23/2002,UTIBANK,EQ,43.8,45.95,45.95,42.7,42.75,43.2,43.6,96731,4.21745E+11,,,
12/24/2002,UTIBANK,EQ,43.2,44,44,42.6,43.95,43.55,43.4,127986,5.55406E+11,,,
12/26/2002,UTIBANK,EQ,43.55,44.5,45.9,43.05,43.2,43.4,44.37,162377,7.20425E+11,,,
12/27/2002,UTIBANK,EQ,43.4,44.45,45,43.65,43.8,43.95,44.32,192385,8.52696E+11,,,
12/30/2002,UTIBANK,EQ,43.95,41.1,44.2,40.15,44,43.6,43.39,110816,4.8086E+11,,,
12/31/2002,UTIBANK,EQ,43.6,44.4,45.35,43.5,44.95,44.6,44.43,149585,6.64545E+11,,,
1/1/2003,UTIBANK,EQ,44.6,44.8,44.85,43.25,43.4,43.6,43.83,86759,3.80253E+11,,,
1/2/2003,UTIBANK,EQ,43.6,44.45,44.45,42.7,43,42.95,43.36,60153,2.60848E+11,,,
1/3/2003,UTIBANK,EQ,42.95,42.75,43.4,41.5,41.9,42.05,42.54,69501,2.95668E+11,,,
1/6/2003,UTIBANK,EQ,42.05,42.45,42.5,41.7,42.3,42,42.07,63343,2.66514E+11,,,
1/7/2003,UTIBANK,EQ,42,42,42.75,41.55,42,42.05,42.01,55957,2.35067E+11,,,
1/8/2003,UTIBANK,EQ,42.05,42.4,43.3,42.05,42.8,42.9,42.55,39097,1.66363E+11,,,
1/9/2003,UTIBANK,EQ,42.9,42.7,43.7,42.7,43.2,43.25,43.29,62216,2.69332E+11,,,
1/10/2003,UTIBANK,EQ,43.25,45,45.5,43.25,45,44.35,44.52,250007,1.11312E+12,,,
1/13/2003,UTIBANK,EQ,44.35,44.5,45.5,44.15,44.25,44.35,44.7,162654,7.27144E+11,,,
1/14/2003,UTIBANK,EQ,44.35,44.9,44.9,43.8,44.45,44.2,44.18,84496,3.73338E+11,,,
1/15/2003,UTIBANK,EQ,44.2,44.5,45.45,44.3,45.45,45.05,44.83,141748,6.3544E+11,,,
1/16/2003,UTIBANK,EQ,45.05,45.45,47.8,45.4,46.25,46.2,46.87,710266,3.32907E+12,,,
1/17/2003,UTIBANK,EQ,46.2,47.25,47.25,44.4,44.4,44.6,45.49,271709,1.23595E+12,,,
1/20/2003,UTIBANK,EQ,44.6,44.95,45.3,44.25,44.8,44.8,44.83,135570,6.07748E+11,,,
1/21/2003,UTIBANK,EQ,44.8,48.4,48.4,44.45,46.1,46.05,45.84,213906,9.80458E+11,,,
1/22/2003,UTIBANK,EQ,46.05,47,47,45.25,45.5,45.55,45.98,198798,9.14121E+11,,,
1/23/2003,UTIBANK,EQ,45.55,46.45,47.5,45,46.7,46.7,46.51,262443,1.22064E+12,,,
1/24/2003,UTIBANK,EQ,46.7,47.45,47.45,44.35,44.55,44.55,45.21,132573,5.99327E+11,,,
1/27/2003,UTIBANK,EQ,44.55,50,50,42.2,42.5,42.4,42.88,95810,4.10801E+11,,,
1/28/2003,UTIBANK,EQ,42.4,44.9,44.9,41.7,43.2,42.95,42.56,64618,2.74998E+11,,,
